feature,lag,importance
returns,31,0.027602575719356537
log_returns,31,0.03047947585582733
sma_5,31,0.02847418002784252
sma_20,31,0.031383659690618515
ema_12,31,0.029885927215218544
ema_26,31,0.03266669064760208
ema_diff,31,0.02947200834751129
roc_5,31,0.028947722166776657
momentum_10,31,0.03037155792117119
returns,30,0.026986347511410713
log_returns,30,0.031013648957014084
sma_5,30,0.028470264747738838
sma_20,30,0.028845906257629395
ema_12,30,0.028117531910538673
ema_26,30,0.030369121581315994
ema_diff,30,0.030232403427362442
roc_5,30,0.03077612817287445
momentum_10,30,0.027485441416502
returns,29,0.030187811702489853
log_returns,29,0.029354533180594444
sma_5,29,0.029733385890722275
sma_20,29,0.030307097360491753
ema_12,29,0.030771927908062935
ema_26,29,0.03234618902206421
ema_diff,29,0.029164038598537445
roc_5,29,0.029451245442032814
momentum_10,29,0.029290717095136642
returns,28,0.02898266538977623
log_returns,28,0.02968505769968033
sma_5,28,0.030453139916062355
sma_20,28,0.03139115869998932
ema_12,28,0.027577988803386688
ema_26,28,0.03039233759045601
ema_diff,28,0.030113814398646355
roc_5,28,0.03009864129126072
momentum_10,28,0.0299662034958601
returns,27,0.03288745880126953
log_returns,27,0.02844058722257614
sma_5,27,0.030593710020184517
sma_20,27,0.027230221778154373
ema_12,27,0.03181739151477814
ema_26,27,0.02812162972986698
ema_diff,27,0.03031170181930065
roc_5,27,0.028822628781199455
momentum_10,27,0.03029010258615017
returns,26,0.027694793418049812
log_returns,26,0.028221003711223602
sma_5,26,0.029696444049477577
sma_20,26,0.027468854561448097
ema_12,26,0.028643829748034477
ema_26,26,0.03011922352015972
ema_diff,26,0.029719345271587372
roc_5,26,0.031738486140966415
momentum_10,26,0.030896658077836037
returns,25,0.030098022893071175
log_returns,25,0.02826721780002117
sma_5,25,0.030298562720417976
sma_20,25,0.029539335519075394
ema_12,25,0.030414562672376633
ema_26,25,0.03101571649312973
ema_diff,25,0.031218497082591057
roc_5,25,0.030538618564605713
momentum_10,25,0.03133131191134453
returns,24,0.02957524172961712
log_returns,24,0.03087547793984413
sma_5,24,0.03337515890598297
sma_20,24,0.02961638942360878
ema_12,24,0.030279282480478287
ema_26,24,0.030291710048913956
ema_diff,24,0.028336187824606895
roc_5,24,0.02823282964527607
momentum_10,24,0.029675932601094246
returns,23,0.02681855298578739
log_returns,23,0.0301227830350399
sma_5,23,0.029907144606113434
sma_20,23,0.02955557033419609
ema_12,23,0.029418213292956352
ema_26,23,0.029320254921913147
ema_diff,23,0.031008664518594742
roc_5,23,0.028301918879151344
momentum_10,23,0.03275175392627716
returns,22,0.027446886524558067
log_returns,22,0.030499247834086418
sma_5,22,0.030067188665270805
sma_20,22,0.028896894305944443
ema_12,22,0.026964815333485603
ema_26,22,0.028881631791591644
ema_diff,22,0.03029756434261799
roc_5,22,0.03155186399817467
momentum_10,22,0.027414914220571518
returns,21,0.02804214507341385
log_returns,21,0.027709148824214935
sma_5,21,0.03070678934454918
sma_20,21,0.03236993029713631
ema_12,21,0.03084583953022957
ema_26,21,0.025579622015357018
ema_diff,21,0.026963483542203903
roc_5,21,0.02878068946301937
momentum_10,21,0.029676716774702072
returns,20,0.029239779338240623
log_returns,20,0.02867981046438217
sma_5,20,0.028348110616207123
sma_20,20,0.030202576890587807
ema_12,20,0.031863924115896225
ema_26,20,0.029147280380129814
ema_diff,20,0.030940989032387733
roc_5,20,0.02986151911318302
momentum_10,20,0.02922504022717476
returns,19,0.03037094697356224
log_returns,19,0.027166733518242836
sma_5,19,0.03127376362681389
sma_20,19,0.026991674676537514
ema_12,19,0.03139057010412216
ema_26,19,0.02928299456834793
ema_diff,19,0.030271336436271667
roc_5,19,0.02703758329153061
momentum_10,19,0.02913774736225605
returns,18,0.029546303674578667
log_returns,18,0.027797026559710503
sma_5,18,0.030713506042957306
sma_20,18,0.030087074264883995
ema_12,18,0.02944287471473217
ema_26,18,0.030136989429593086
ema_diff,18,0.02947845123708248
roc_5,18,0.03060770593583584
momentum_10,18,0.026950489729642868
returns,17,0.028005924075841904
log_returns,17,0.031412769109010696
sma_5,17,0.031172549352049828
sma_20,17,0.028617262840270996
ema_12,17,0.03044462390244007
