episode,reward,hold_rate,accuracy,entropy,grad_norm,delta_weight_norm,weight_norm
1,-0.3845,0.48,0.4519230769230769,0.6921781897544861,2.698265305029113,0.11584211885929108,9.317156791687012
2,-0.387,0.53,0.44680851063829785,0.69141685962677,4.289639637494966,0.08132880181074142,9.317715644836426
3,-0.30350000000000005,0.565,0.5287356321839081,0.6732780337333679,2.4686063408731176,0.06531205028295517,9.318403244018555
4,-0.24299999999999997,0.495,0.5643564356435643,0.6910246014595032,1.2421753728068379,0.05429176241159439,9.319419860839844
5,-0.3505,0.545,0.4835164835164835,0.6898252964019775,1.665655218222293,0.04850038141012192,9.32029914855957
6,-0.274,0.535,0.5483870967741935,0.6905122399330139,0.9834299078701498,0.043027982115745544,9.32115364074707
7,-0.27949999999999997,0.53,0.5425531914893617,0.6901054382324219,0.6406506682996204,0.03914150223135948,9.322041511535645
8,-0.3925,0.525,0.42105263157894735,0.6930139064788818,0.663021235348569,0.0348036028444767,9.32301139831543
9,-0.3655,0.52,0.46875,0.6928594708442688,0.4977747185330548,0.031246671453118324,9.323979377746582
10,-0.28850000000000003,0.465,0.5233644859813084,0.6925007700920105,0.4857365432904533,0.02801291085779667,9.324981689453125
11,-0.264,0.485,0.5436893203883495,0.6927281022071838,0.24341684850248776,0.02513321116566658,9.325933456420898
12,-0.3035,0.565,0.5287356321839081,0.68147873878479,1.2201688444237782,0.026836831122636795,9.326769828796387
13,-0.30900000000000005,0.56,0.5227272727272727,0.6901068091392517,0.7171182792526717,0.025099443271756172,9.327642440795898
14,-0.2735,0.49,0.5392156862745098,0.6928775906562805,0.06257934729149416,0.02265375666320324,9.328472137451172
15,-0.2875,0.5,0.53,0.6907842755317688,0.21241162606905908,0.020705364644527435,9.329270362854004
16,-0.33549999999999996,0.57,0.5,0.6906792521476746,0.8956004889528565,0.021225526928901672,9.330072402954102
17,-0.45100000000000007,0.515,0.3917525773195876,0.692044198513031,0.7330848136072591,0.02096412517130375,9.33077335357666
18,-0.266,0.565,0.5632183908045977,0.6869646906852722,0.24442974808061474,0.018801014870405197,9.331438064575195
19,-0.3065,0.46,0.5092592592592593,0.6918394565582275,0.2280941783623729,0.016889875754714012,9.332040786743164
20,-0.31,0.525,0.5157894736842106,0.6811798214912415,0.7081051702549842,0.018892426043748856,9.332640647888184
21,-0.23300000000000004,0.47,0.5660377358490566,0.6898574829101562,0.36773291572531613,0.018117476254701614,9.333277702331543
22,-0.2735,0.49,0.5392156862745098,0.6918817758560181,0.10696827014948834,0.016645075753331184,9.333898544311523
23,-0.23500000000000004,0.525,0.5789473684210527,0.6922051906585693,0.1716887473172492,0.014975454658269882,9.334468841552734
24,-0.215,0.475,0.580952380952381,0.6920926570892334,0.38904463378243564,0.015258746221661568,9.335026741027832
25,-0.2455,0.47,0.5566037735849056,0.6807836294174194,0.23169190748724242,0.014617439359426498,9.335559844970703
26,-0.26150000000000007,0.56,0.5568181818181818,0.6922286152839661,0.13964187868674854,0.013255823403596878,9.336068153381348
27,-0.3015,0.485,0.5145631067961165,0.6886129379272461,0.48032946785955893,0.014072548598051071,9.336566925048828
28,-0.2875,0.5,0.53,0.670181393623352,0.22247586283557164,0.013000654056668282,9.337021827697754
29,-0.23900000000000002,0.51,0.5714285714285714,0.6859602332115173,0.27045811815320675,0.012526541948318481,9.337450981140137
30,-0.303,0.52,0.5208333333333334,0.6891496777534485,0.3748505173239374,0.012919917702674866,9.337862968444824
31,-0.401,0.465,0.4392523364485981,0.6876927018165588,1.3904447752852287,0.019275184720754623,9.33804988861084
32,-0.3355,0.445,0.4864864864864865,0.6877864003181458,0.7079500883790462,0.01986502856016159,9.338299751281738
33,-0.29700000000000004,0.48,0.5192307692307693,0.688542366027832,0.024963778797157703,0.018078044056892395,9.338561058044434
34,-0.305,0.45,0.509090909090909,0.6888576149940491,0.10468716186711634,0.016654731705784798,9.338847160339355
35,-0.3425,0.45,0.4818181818181818,0.6869945526123047,0.5828139687945167,0.017400681972503662,9.339238166809082
36,-0.3195,0.505,0.5050505050505051,0.6832143068313599,0.5441730060914823,0.017734192311763763,9.33973217010498
37,-0.28300000000000003,0.47,0.5283018867924528,0.6718575954437256,0.12507929698279838,0.016162602230906487,9.340217590332031
38,-0.2175,0.425,0.5652173913043478,0.6685464382171631,1.2444348607557645,0.020789919421076775,9.34058952331543
39,-0.3135,0.465,0.5046728971962616,0.6912713646888733,0.020488841787437945,0.018930399790406227,9.340968132019043
40,-0.271,0.49,0.5392156862745098,0.6854185461997986,0.2616671136196715,0.018076257780194283,9.341337203979492
41,-0.307,0.505,0.5151515151515151,0.6728711724281311,0.07979835127109629,0.016403429210186005,9.34170913696289
42,-0.35650000000000004,0.46,0.4444444444444444,0.6918359994888306,0.10811693707913196,0.01504996232688427,9.342056274414062
