feature,importance
ema_12,0.029830494429916143
ema_26,0.029799604730214924
ema_diff,0.02970009477576241
log_returns,0.029439621896017343
momentum_10,0.029521839052904397
returns,0.029172825277782977
roc_5,0.029239851282909513
sma_20,0.02937098901020363
sma_5,0.030048639106098562
