episode,reward,hold_rate,accuracy,entropy,grad_norm,delta_weight_norm,weight_norm
1,-0.06799999999999999,0.56,0.45454545454545453,0.684590756893158,1.456163723116749,0.09569738060235977,6.654341220855713
2,-0.055999999999999994,0.32,0.47058823529411764,0.6635887026786804,0.9268058252709417,0.054805900901556015,6.654452323913574
3,0.102,0.36,0.59375,0.6592983603477478,0.2131213649783132,0.04675471410155296,6.654738903045654
