feature,lag,importance
returns,31,0.03195580095052719
log_returns,31,0.03316517174243927
volatility,31,0.037073202431201935
range,31,0.03569871187210083
volume,31,0.030702538788318634
ema_diff,31,0.033551689237356186
rsi_14,31,0.03407379239797592
returns,30,0.033298052847385406
log_returns,30,0.03228304907679558
volatility,30,0.03368890658020973
range,30,0.03299419954419136
volume,30,0.03435084596276283
ema_diff,30,0.03346416726708412
rsi_14,30,0.033306676894426346
returns,29,0.03492900729179382
log_returns,29,0.03492900729179382
volatility,29,0.034812599420547485
range,29,0.03153436630964279
volume,29,0.030599206686019897
ema_diff,29,0.035510528832674026
rsi_14,29,0.03521987050771713
returns,28,0.03624613583087921
log_returns,28,0.03414531052112579
volatility,28,0.03517009690403938
range,28,0.03286109119653702
volume,28,0.03386394679546356
ema_diff,28,0.031247586011886597
rsi_14,28,0.034937888383865356
returns,27,0.0313846655189991
log_returns,27,0.03125942870974541
volatility,27,0.030982036143541336
range,27,0.0322197750210762
volume,27,0.03316633030772209
ema_diff,27,0.03475011885166168
rsi_14,27,0.03314250335097313
returns,26,0.03530561551451683
log_returns,26,0.03221119940280914
volatility,26,0.030025377869606018
range,26,0.03260057419538498
volume,26,0.03631017729640007
ema_diff,26,0.03306543454527855
rsi_14,26,0.03191130980849266
returns,25,0.03142582252621651
log_returns,25,0.03396981209516525
volatility,25,0.033292610198259354
range,25,0.035173479467630386
volume,25,0.035847339779138565
ema_diff,25,0.03290664777159691
rsi_14,25,0.03611546382308006
returns,24,0.03377978503704071
log_returns,24,0.033960435539484024
volatility,24,0.035050950944423676
range,24,0.031174853444099426
volume,24,0.03440488874912262
ema_diff,24,0.03447619080543518
rsi_14,24,0.033975064754486084
returns,23,0.03542131930589676
log_returns,23,0.03579559177160263
volatility,23,0.03457658737897873
range,23,0.032776717096567154
volume,23,0.0361570306122303
ema_diff,23,0.03223998844623566
rsi_14,23,0.03326554596424103
returns,22,0.03535762429237366
log_returns,22,0.03636844456195831
volatility,22,0.03526730090379715
range,22,0.03521474450826645
volume,22,0.03287481516599655
ema_diff,22,0.0347001776099205
rsi_14,22,0.03207200765609741
returns,21,0.03313671424984932
log_returns,21,0.03223950415849686
volatility,21,0.033568792045116425
range,21,0.03344224393367767
volume,21,0.03286731615662575
ema_diff,21,0.033019907772541046
rsi_14,21,0.035154201090335846
returns,20,0.034732215106487274
log_returns,20,0.036043886095285416
volatility,20,0.034695662558078766
range,20,0.03294665738940239
volume,20,0.03137403726577759
ema_diff,20,0.033619120717048645
rsi_14,20,0.035040613263845444
returns,19,0.03419100120663643
log_returns,19,0.03133387491106987
volatility,19,0.03397054225206375
range,19,0.03458248823881149
volume,19,0.03474942594766617
ema_diff,19,0.03617096692323685
rsi_14,19,0.03234467655420303
returns,18,0.03241477906703949
log_returns,18,0.03387200087308884
volatility,18,0.028906898573040962
range,18,0.033097099512815475
volume,18,0.0326308012008667
ema_diff,18,0.03317893296480179
rsi_14,18,0.032857026904821396
returns,17,0.03465098515152931
log_returns,17,0.033333275467157364
volatility,17,0.032236240804195404
range,17,0.03392205387353897
volume,17,0.03445400297641754
ema_diff,17,0.03287062793970108
rsi_14,17,0.033631663769483566
returns,16,0.0324786975979805
log_returns,16,0.03186678886413574
volatility,16,0.03189169242978096
range,16,0.03444252535700798
volume,16,0.03496408462524414
ema_diff,16,0.03185149282217026
rsi_14,16,0.03399297967553139
returns,15,0.034235820174217224
log_returns,15,0.033257871866226196
volatility,15,0.031990375369787216
range,15,0.03574589639902115
volume,15,0.03463741019368172
ema_diff,15,0.033867545425891876
rsi_14,15,0.03611426427960396
returns,14,0.03245950862765312
