net.0.weight,net.2.weight,net.4.weight
6.727182865142822,6.567336082458496,0.7433868646621704
6.9185662269592285,6.643248558044434,0.7295117378234863
7.168355464935303,6.7403106689453125,0.7474438548088074
7.476964950561523,6.875321865081787,0.7975190877914429
7.849143981933594,7.041202545166016,0.8460067510604858
8.24837875366211,7.241746425628662,0.9006627798080444
8.697507858276367,7.474299907684326,0.9917288422584534
9.150235176086426,7.693591117858887,1.081465244293213
9.646296501159668,7.939206600189209,1.1875814199447632
10.140021324157715,8.222713470458984,1.2997804880142212
10.614021301269531,8.503522872924805,1.4407837390899658
11.09920883178711,8.804120063781738,1.5822030305862427
