episode,reward,hold_rate,accuracy,entropy,grad_norm,delta_weight_norm,weight_norm
1,-0.398,0.495,0.5346534653465347,0.6927241086959839,1.8235228376900003,0.08819624036550522,9.322019577026367
2,-0.502,0.505,0.46464646464646464,0.6915068030357361,6.230119878533149,0.06320951879024506,9.322189331054688
3,-0.45400000000000007,0.535,0.4946236559139785,0.6923072934150696,2.1432831676371413,0.04967606067657471,9.32278823852539
4,-0.3960000000000001,0.515,0.5360824742268041,0.6920168399810791,1.6330471420466806,0.0425570011138916,9.323332786560059
5,-0.41200000000000003,0.505,0.5252525252525253,0.6926258206367493,0.9080470205144617,0.03606589883565903,9.323919296264648
6,-0.42800000000000005,0.57,0.5116279069767442,0.692022979259491,1.8700874221716537,0.03155099228024483,9.324556350708008
7,-0.45600000000000007,0.515,0.4948453608247423,0.691047728061676,0.9860256297434545,0.029426610097289085,9.325176239013672
8,-0.56,0.525,0.4,0.6919668912887573,1.672169929037405,0.02832283265888691,9.325826644897461
9,-0.3390000000000001,0.46,0.5648148148148148,0.692023754119873,0.21009190979762668,0.025199277326464653,9.326481819152832
10,-0.629,0.51,0.37755102040816324,0.6926989555358887,0.9223050742040635,0.023605169728398323,9.32710075378418
11,-0.41900000000000004,0.51,0.5204081632653061,0.6868737936019897,0.7502542965223904,0.021485555917024612,9.32765007019043
12,-0.507,0.48,0.46153846153846156,0.6912655234336853,1.2938202305295294,0.02010493539273739,9.328219413757324
13,-0.48700000000000004,0.53,0.46808510638297873,0.6857333779335022,1.2357350046765145,0.020198410376906395,9.328863143920898
14,-0.42400000000000004,0.51,0.5102040816326531,0.6850122213363647,0.6200631208606568,0.018686233088374138,9.329503059387207
15,-0.44900000000000007,0.51,0.5,0.6847929358482361,0.7801459589403376,0.01766785979270935,9.330084800720215
16,-0.49900000000000005,0.535,0.46236559139784944,0.6912150382995605,0.583360976383217,0.01666770502924919,9.330645561218262
17,-0.556,0.565,0.41379310344827586,0.690214991569519,1.489931492119033,0.016883233562111855,9.331133842468262
18,-0.319,0.61,0.6025641025641025,0.6907649040222168,0.993566502492527,0.016371361911296844,9.33166217803955
19,-0.49400000000000005,0.585,0.4578313253012048,0.6913144588470459,0.5741018233130545,0.014634950086474419,9.332159042358398
20,-0.4760000000000001,0.565,0.47126436781609193,0.688288688659668,0.5224543532327521,0.01374504528939724,9.33259391784668
21,-0.335,0.525,0.5789473684210527,0.6909212470054626,0.4962021156111773,0.013685669749975204,9.333048820495605
22,-0.6480000000000001,0.545,0.3516483516483517,0.6924593448638916,1.3991278653300587,0.01596236228942871,9.333514213562012
23,-0.525,0.575,0.43529411764705883,0.6816400289535522,0.9179015739656455,0.01615091785788536,9.333873748779297
24,-0.42700000000000005,0.505,0.5151515151515151,0.6907963156700134,0.06214914304058718,0.014732184819877148,9.334223747253418
25,-0.555,0.5,0.43,0.6888784766197205,0.7530897199579097,0.01426338218152523,9.33458423614502
26,-0.49700000000000005,0.48,0.47115384615384615,0.6925009489059448,0.20392780381624162,0.012702576816082,9.334931373596191
