episode,reward,hold_rate,accuracy,entropy,grad_norm,delta_weight_norm,weight_norm
1,-0.3315000000000001,0.46,0.49074074074074076,0.6903016567230225,2.2793474509231575,0.21343682706356049,9.30373764038086
2,-0.2775,0.475,0.5333333333333333,0.6883006691932678,3.322753553299069,0.1524994969367981,9.306868553161621
3,-0.3195,0.505,0.5050505050505051,0.6921069025993347,2.202282397662701,0.124411441385746,9.309745788574219
4,-0.3525,0.475,0.47619047619047616,0.6919610500335693,2.5578787673254504,0.10925950109958649,9.313180923461914
5,-0.2790000000000001,0.485,0.5339805825242718,0.6920158267021179,1.122077337003077,0.09256148338317871,9.31694221496582
6,-0.24750000000000003,0.525,0.5684210526315789,0.6907186508178711,0.7995361723150176,0.07939545810222626,9.320657730102539
7,-0.3735,0.49,0.46078431372549017,0.6889165639877319,1.685454752164091,0.07361635565757751,9.324602127075195
8,-0.37200000000000005,0.53,0.4574468085106383,0.6907633543014526,1.4430025674763445,0.06942684948444366,9.328519821166992
9,-0.26449999999999996,0.455,0.5321100917431193,0.6905986666679382,0.5290190388969094,0.06400506943464279,9.332616806030273
10,-0.41950000000000004,0.505,0.42424242424242425,0.6906095147132874,0.9140803010586008,0.057071391493082047,9.33627986907959
11,-0.3335,0.515,0.4948453608247423,0.6697118878364563,1.409951087552501,0.05579020082950592,9.339792251586914
12,-0.29150000000000004,0.485,0.5242718446601942,0.6841548085212708,0.2279189870441274,0.051074035465717316,9.343303680419922
13,-0.38,0.575,0.4588235294117647,0.6440457701683044,2.0727772553777886,0.05234586074948311,9.346105575561523
14,-0.47300000000000003,0.545,0.37362637362637363,0.6424305438995361,2.5082738803910107,0.057827312499284744,9.348993301391602
15,-0.29500000000000004,0.55,0.5333333333333333,0.6584824919700623,0.85147421344223,0.05372650921344757,9.351907730102539
16,-0.4110000000000001,0.615,0.42857142857142855,0.6762211322784424,1.292847495221712,0.04936367645859718,9.354390144348145
17,-0.33,0.575,0.5058823529411764,0.6798350214958191,0.4575862263213384,0.04538780450820923,9.35685920715332
18,-0.3195,0.63,0.527027027027027,0.6821162104606628,0.013904030413783174,0.041209716349840164,9.359286308288574
19,-0.2045,0.63,0.6486486486486487,0.6727917194366455,0.9260534180693201,0.04074937105178833,9.362171173095703
20,-0.36400000000000005,0.61,0.47435897435897434,0.6671015620231628,0.5566848138631184,0.037178948521614075,9.364752769470215
21,-0.32550000000000007,0.545,0.5054945054945055,0.6821946501731873,0.12937256883560094,0.033994097262620926,9.36728572845459
22,-0.34950000000000003,0.58,0.4880952380952381,0.6834344863891602,0.18765027764774356,0.03098272532224655,9.36967658996582
23,-0.38850000000000007,0.59,0.45121951219512196,0.6534237265586853,1.670406429069688,0.038685932755470276,9.372286796569824
24,-0.24850000000000003,0.49,0.5588235294117647,0.6792871952056885,0.8813872211836233,0.03593252971768379,9.37447738647461
25,-0.342,0.53,0.48936170212765956,0.6695227026939392,0.36042042749454056,0.03261730447411537,9.376643180847168
26,-0.34900000000000003,0.535,0.4838709677419355,0.6762303113937378,1.0105452969524242,0.033937498927116394,9.379151344299316
27,-0.4495,0.58,0.39285714285714285,0.6773873567581177,1.0538824339697104,0.036139972507953644,9.38152027130127
28,-0.3795,0.655,0.463768115942029,0.5594586133956909,0.9543853649285764,0.035577431321144104,9.3840970993042
29,-0.322,0.605,0.5189873417721519,0.674444317817688,0.10069704090259536,0.03244781121611595,9.386590003967285
30,-0.31000000000000005,0.525,0.5157894736842106,0.6760791540145874,0.23024588710415753,0.030327051877975464,9.389104843139648
31,-0.45300000000000007,0.645,0.38028169014084506,0.5938864946365356,1.2886651315236157,0.03594990074634552,9.391658782958984
32,-0.42150000000000004,0.685,0.4126984126984127,0.5968939661979675,0.9961733983127413,0.035177748650312424,9.393688201904297
33,-0.37300000000000005,0.57,0.46511627906976744,0.6380102634429932,0.057230669087089604,0.032097265124320984,9.39565372467041
34,-0.37900000000000006,0.61,0.46153846153846156,0.6308333277702332,0.41055068205946416,0.029438499361276627,9.39749813079834
35,-0.38750000000000007,0.5,0.45,0.6763180494308472,0.18836696113392282,0.026875458657741547,9.399308204650879
36,-0.3125,0.625,0.5333333333333333,0.6543222069740295,0.3116055910177381,0.02578592300415039,9.401206016540527
37,-0.3410000000000001,0.565,0.4942528735632184,0.6685966849327087,0.10515729701166558,0.02375546284019947,9.402992248535156
38,-0.3575,0.55,0.4777777777777778,0.6719366908073425,0.06580624883480725,0.021664317697286606,9.404650688171387
39,-0.4555,0.62,0.3815789473684211,0.6388630270957947,1.86820088696521,0.03694312274456024,9.405861854553223
40,-0.385,0.525,0.45263157894736844,0.6651145815849304,0.03186983413458762,0.03361637517809868,9.407097816467285
41,-0.33,0.575,0.5058823529411764,0.6529690623283386,0.683547908815392,0.03224029392004013,9.407951354980469
42,-0.4535,0.74,0.34615384615384615,0.5596348643302917,0.7393235275024169,0.03192577138543129,9.40907096862793
43,-0.43200000000000005,0.63,0.40540540540540543,0.6659167408943176,0.7052500218668437,0.032897308468818665,9.409956932067871
44,-0.397,0.605,0.4430379746835443,0.6636491417884827,0.19848778278010404,0.03044690564274788,9.41082763671875
45,-0.398,0.545,0.43956043956043955,0.6416339874267578,0.9057011400081806,0.02805451676249504,9.411983489990234
46,-0.3725,0.65,0.4714285714285714,0.6364078521728516,0.31382925911401655,0.026459038257598877,9.413304328918457
47,-0.3735000000000001,0.59,0.4634146341463415,0.6499040126800537,0.7093598542934744,0.029786337167024612,9.41486930847168
48,-0.35700000000000004,0.63,0.4864864864864865,0.6398354768753052,0.7391572222930498,0.029353482648730278,9.416125297546387
49,-0.366,0.54,0.4673913043478261,0.6169942021369934,0.1205818717618213,0.027003955096006393,9.417304039001465
50,-0.385,0.525,0.45263157894736844,0.6605324149131775,0.07705657361502434,0.0245029479265213,9.418460845947266
