episode,reward,hold_rate,accuracy,entropy,grad_norm,delta_weight_norm,weight_norm
1,-0.254,0.455,0.5137614678899083,0.6896018981933594,1.6249252522241304,0.15754522383213043,6.6547465324401855
2,-0.33549999999999996,0.46,0.4537037037037037,0.6877934336662292,4.034647016787267,0.11577688157558441,6.657509803771973
3,-0.27449999999999997,0.49,0.5,0.6901194453239441,1.3638535488449435,0.09018182009458542,6.660303592681885
4,-0.327,0.415,0.46153846153846156,0.6882758736610413,2.4808048182553684,0.0786128118634224,6.662989616394043
5,-0.34099999999999997,0.445,0.45045045045045046,0.689205527305603,1.6009156343966389,0.0675613209605217,6.6659746170043945
6,-0.262,0.49,0.5098039215686274,0.6896194219589233,0.6606089523889986,0.058718591928482056,6.668700218200684
7,-0.31749999999999995,0.475,0.4666666666666667,0.6904852390289307,0.9947747416509546,0.05332042649388313,6.671262741088867
8,-0.32599999999999996,0.47,0.4528301886792453,0.6887352466583252,1.3057111802038415,0.050528913736343384,6.673876762390137
9,-0.30499999999999994,0.45,0.4727272727272727,0.6918679475784302,1.2074454569613426,0.04818291589617729,6.676665306091309
10,-0.2685,0.495,0.504950495049505,0.6912501454353333,0.5576961002313489,0.04280474781990051,6.67946720123291
11,-0.30400000000000005,0.455,0.47706422018348627,0.6836143136024475,0.7503402676236625,0.03987511247396469,6.682282447814941
12,-0.33399999999999996,0.48,0.4519230769230769,0.689396858215332,0.8525514750953836,0.03870341554284096,6.685265064239502
13,-0.3055,0.535,0.4731182795698925,0.6629980206489563,0.5501162371437209,0.03616952896118164,6.688086986541748
14,-0.23949999999999996,0.54,0.532608695652174,0.6588470935821533,0.21397689651079693,0.032950516790151596,6.690786361694336
15,-0.418,0.485,0.3883495145631068,0.6794333457946777,1.807004811071298,0.03701285272836685,6.693098545074463
16,-0.27049999999999996,0.535,0.5053763440860215,0.6880701780319214,0.3580914781030406,0.03385477885603905,6.695321559906006
17,-0.27099999999999996,0.545,0.5054945054945055,0.681452751159668,0.05057529484156132,0.030763331800699234,6.697486877441406
18,-0.21,0.575,0.5647058823529412,0.6843857169151306,0.7148105418479432,0.030995182693004608,6.699879169464111
19,-0.21299999999999997,0.61,0.5641025641025641,0.6803951263427734,0.21077451991817703,0.02905392460525036,6.702277183532715
20,-0.3439999999999999,0.555,0.43820224719101125,0.684332549571991,0.7582122582332929,0.026005607098340988,6.7042341232299805
21,-0.27699999999999997,0.54,0.5,0.682418942451477,0.5288355925351987,0.025997230783104897,6.706355094909668
22,-0.324,0.53,0.4574468085106383,0.6869292855262756,0.32056765053848874,0.023619966581463814,6.708323001861572
23,-0.348,0.585,0.43373493975903615,0.6688541769981384,0.80743022321352,0.025493090972304344,6.7104387283325195
24,-0.214,0.53,0.5531914893617021,0.6808944344520569,0.30506823459204846,0.023155393078923225,6.712378978729248
25,-0.251,0.52,0.5208333333333334,0.6722459197044373,0.31596379453678003,0.020950358361005783,6.714148998260498
26,-0.31299999999999994,0.51,0.46938775510204084,0.6792871952056885,0.843024315317054,0.022036606445908546,6.716185092926025
27,-0.35700000000000004,0.515,0.4329896907216495,0.6823529005050659,0.8683926626487881,0.025936037302017212,6.718526363372803
28,-0.36,0.575,0.4235294117647059,0.664063572883606,2.028060074976339,0.032217055559158325,6.720358848571777
