feature,importance
atr_14,0.033076925843488425
log_returns,0.03340740053681657
range,0.033215657400432974
returns,0.033213175018318
volatility,0.033559321775101125
volatility_20,0.03331130603328347
volume_zscore_20,0.033413199067581445
