feature,importance
ema_12,0.029500772012397647
ema_26,0.030058858916163445
ema_diff,0.02998951042536646
log_returns,0.029830777959432453
momentum_10,0.029787710343953222
returns,0.029615082195959985
roc_5,0.029832599917426705
sma_20,0.029206331935711205
sma_5,0.030480761954095215
