net.0.weight,net.2.weight,net.4.weight
4.652105808258057,4.478816986083984,0.7788223028182983
4.699312210083008,4.443483352661133,0.8021479249000549
4.78422212600708,4.44539213180542,0.840448260307312
4.893117427825928,4.481455326080322,0.8939980268478394
5.018399715423584,4.5540595054626465,0.9549868702888489
5.1632561683654785,4.65069580078125,1.0320515632629395
5.309057712554932,4.757601261138916,1.1136672496795654
5.472916603088379,4.902480125427246,1.203292727470398
5.644533634185791,5.046960830688477,1.304288387298584
5.8184285163879395,5.1968159675598145,1.415163516998291
5.990265369415283,5.352327823638916,1.516484022140503
6.167784690856934,5.521097660064697,1.633952260017395
