feature,lag,importance
returns,15,0.0462697297334671
log_returns,15,0.04437411203980446
volatility,15,0.04394066706299782
range,15,0.05042910575866699
volume,15,0.0453169085085392
ema_diff,15,0.04560801759362221
rsi_14,15,0.04952765256166458
returns,14,0.05038836598396301
log_returns,14,0.04777008667588234
volatility,14,0.04898720607161522
range,14,0.05033433809876442
volume,14,0.041960444301366806
ema_diff,14,0.04757591336965561
rsi_14,14,0.0472991056740284
returns,13,0.05298739671707153
log_returns,13,0.04546210914850235
volatility,13,0.04712317883968353
range,13,0.04833162575960159
volume,13,0.04605554789304733
ema_diff,13,0.04343117028474808
rsi_14,13,0.04957391694188118
returns,12,0.04509816691279411
log_returns,12,0.04955349490046501
volatility,12,0.04822191968560219
range,12,0.04701397195458412
volume,12,0.047527559101581573
ema_diff,12,0.04967765882611275
rsi_14,12,0.048577044159173965
returns,11,0.04672350361943245
log_returns,11,0.04671056196093559
volatility,11,0.04679578170180321
range,11,0.04838508367538452
volume,11,0.04768417403101921
ema_diff,11,0.04536528140306473
rsi_14,11,0.05002107843756676
returns,10,0.048305388540029526
log_returns,10,0.0496661551296711
volatility,10,0.05026083067059517
range,10,0.04397222772240639
volume,10,0.04409042373299599
ema_diff,10,0.045289378613233566
rsi_14,10,0.047191064804792404
returns,9,0.0502503328025341
log_returns,9,0.0490969754755497
volatility,9,0.04492654651403427
range,9,0.050937503576278687
volume,9,0.048364605754613876
ema_diff,9,0.043975990265607834
rsi_14,9,0.044056303799152374
returns,8,0.046576786786317825
log_returns,8,0.04794992133975029
volatility,8,0.048059262335300446
range,8,0.047884054481983185
volume,8,0.04868432506918907
ema_diff,8,0.04897143691778183
rsi_14,8,0.052786730229854584
returns,7,0.048334237188100815
log_returns,7,0.045731768012046814
volatility,7,0.0465150885283947
range,7,0.050893574953079224
volume,7,0.04743024334311485
ema_diff,7,0.04870526120066643
rsi_14,7,0.0488116554915905
returns,6,0.05187739059329033
log_returns,6,0.04340946674346924
volatility,6,0.04805130138993263
range,6,0.048665326088666916
volume,6,0.053081437945365906
ema_diff,6,0.046993106603622437
rsi_14,6,0.04194807633757591
returns,5,0.04951789975166321
log_returns,5,0.04864552244544029
volatility,5,0.04428320378065109
range,5,0.048239581286907196
volume,5,0.04557878151535988
ema_diff,5,0.04631451144814491
rsi_14,5,0.04850882664322853
returns,4,0.05054907873272896
log_returns,4,0.0471089631319046
volatility,4,0.04699474200606346
range,4,0.04786564037203789
volume,4,0.047697462141513824
ema_diff,4,0.05092090368270874
rsi_14,4,0.041083451360464096
returns,3,0.048144929111003876
log_returns,3,0.04814913868904114
volatility,3,0.04477253556251526
range,3,0.04595484584569931
volume,3,0.04784151911735535
ema_diff,3,0.047479234635829926
rsi_14,3,0.046672284603118896
returns,2,0.04528297111392021
log_returns,2,0.047066301107406616
volatility,2,0.0500544011592865
range,2,0.044821515679359436
volume,2,0.04606617987155914
ema_diff,2,0.044742755591869354
rsi_14,2,0.04328678175806999
returns,1,0.04830479994416237
log_returns,1,0.04762113094329834
volatility,1,0.047181133180856705
range,1,0.046740833669900894
volume,1,0.047734733670949936
ema_diff,1,0.04718005284667015
rsi_14,1,0.04726620763540268
returns,0,0.04427770897746086
log_returns,0,0.043987344950437546
volatility,0,0.04252603277564049
range,0,0.04571198672056198
volume,0,0.05096863582730293
ema_diff,0,0.04934044927358627
rsi_14,0,0.04636465758085251
