feature,importance
ema_12,0.029884332907386124
ema_26,0.029944853391498327
ema_diff,0.029343821806833148
log_returns,0.028996806184295565
momentum_10,0.029709376220125705
returns,0.02975684206467122
roc_5,0.029371324635576457
sma_20,0.02958954538917169
sma_5,0.02912077069049701
