net.0.weight,net.2.weight,net.4.weight
4.6291184425354,4.599363327026367,0.7953189611434937
4.675842761993408,4.621855735778809,0.8108935356140137
4.739053249359131,4.655471324920654,0.8435624837875366
4.822663307189941,4.70811653137207,0.8893787860870361
4.919498443603516,4.777109622955322,0.9514244198799133
5.0277299880981445,4.8482866287231445,1.0144292116165161
5.142969131469727,4.932764053344727,1.0890520811080933
5.2653093338012695,5.0322794914245605,1.1768156290054321
5.393890380859375,5.137765884399414,1.2691465616226196
5.520900249481201,5.23936653137207,1.3639514446258545
5.648633003234863,5.351754188537598,1.4639896154403687
5.775483131408691,5.465530872344971,1.5641429424285889
