net.0.weight,net.2.weight,net.4.weight
6.6009416580200195,6.4274115562438965,0.7964271903038025
6.715402603149414,6.340263843536377,0.8155113458633423
6.877526760101318,6.29378080368042,0.8517496585845947
7.099549770355225,6.299726486206055,0.9101216793060303
7.375010967254639,6.361081123352051,0.9803028106689453
7.690239906311035,6.445504188537598,1.057698130607605
8.03677749633789,6.568770885467529,1.1600075960159302
8.390382766723633,6.716275215148926,1.2714918851852417
8.745890617370605,6.894886493682861,1.3989756107330322
9.105348587036133,7.071964740753174,1.5137773752212524
9.44482135772705,7.253091812133789,1.6441255807876587
