feature,lag,importance
returns,31,0.03335428237915039
log_returns,31,0.034020595252513885
volatility,31,0.03615220636129379
range,31,0.034098874777555466
volume,31,0.03614581376314163
ema_diff,31,0.03462648391723633
rsi_14,31,0.03272542357444763
returns,30,0.031532660126686096
log_returns,30,0.03380507603287697
volatility,30,0.03414297103881836
range,30,0.033894650638103485
volume,30,0.032493431121110916
ema_diff,30,0.03450014069676399
rsi_14,30,0.03445715457201004
returns,29,0.03536268323659897
log_returns,29,0.03671786189079285
volatility,29,0.0328473299741745
range,29,0.03273715078830719
volume,29,0.03426847979426384
ema_diff,29,0.02909659594297409
rsi_14,29,0.032602399587631226
returns,28,0.03229197859764099
log_returns,28,0.03298300877213478
volatility,28,0.03182322159409523
range,28,0.034785062074661255
volume,28,0.033159125596284866
ema_diff,28,0.031594377011060715
rsi_14,28,0.033591434359550476
returns,27,0.03442363068461418
log_returns,27,0.03251790255308151
volatility,27,0.03356785327196121
range,27,0.03188342601060867
volume,27,0.031207071617245674
ema_diff,27,0.03235914930701256
rsi_14,27,0.034502532333135605
returns,26,0.03435458615422249
log_returns,26,0.03211517632007599
volatility,26,0.033658407628536224
range,26,0.03439315780997276
volume,26,0.033080630004405975
ema_diff,26,0.032530490309000015
rsi_14,26,0.035234156996011734
returns,25,0.035110946744680405
log_returns,25,0.034254979342222214
volatility,25,0.03601370006799698
range,25,0.03291097655892372
volume,25,0.03272144868969917
ema_diff,25,0.03282991796731949
rsi_14,25,0.03345102816820145
returns,24,0.03395550325512886
log_returns,24,0.03351031616330147
volatility,24,0.033885058015584946
range,24,0.03355015814304352
volume,24,0.03393165394663811
ema_diff,24,0.03565684333443642
rsi_14,24,0.03814631700515747
returns,23,0.03291913494467735
log_returns,23,0.034433022141456604
volatility,23,0.03047225810587406
range,23,0.0340823195874691
volume,23,0.03421002998948097
ema_diff,23,0.033110085874795914
rsi_14,23,0.035693783313035965
returns,22,0.03224771097302437
log_returns,22,0.03476887568831444
volatility,22,0.0340285561978817
range,22,0.033207837492227554
volume,22,0.03425409272313118
ema_diff,22,0.038600314408540726
rsi_14,22,0.03413568064570427
returns,21,0.03351161256432533
log_returns,21,0.035089943557977676
volatility,21,0.03450239822268486
range,21,0.03326795995235443
volume,21,0.036244623363018036
ema_diff,21,0.03345621004700661
rsi_14,21,0.030704710632562637
returns,20,0.03156517818570137
log_returns,20,0.033524591475725174
volatility,20,0.03173097223043442
range,20,0.033923979848623276
volume,20,0.02973041497170925
ema_diff,20,0.03509202226996422
rsi_14,20,0.03039189800620079
returns,19,0.03085540421307087
log_returns,19,0.03713880479335785
volatility,19,0.034493446350097656
range,19,0.033730071038007736
volume,19,0.0301361083984375
ema_diff,19,0.03557997941970825
rsi_14,19,0.03403278812766075
returns,18,0.034265946596860886
log_returns,18,0.03377726301550865
volatility,18,0.0361192561686039
range,18,0.031766727566719055
volume,18,0.03364785388112068
ema_diff,18,0.033907730132341385
rsi_14,18,0.03483903035521507
returns,17,0.030674319714307785
log_returns,17,0.03245243430137634
volatility,17,0.034396108239889145
range,17,0.03193571791052818
volume,17,0.03296579420566559
ema_diff,17,0.033268559724092484
rsi_14,17,0.029223788529634476
returns,16,0.034353386610746384
log_returns,16,0.03223491087555885
volatility,16,0.03499924764037132
range,16,0.03251747786998749
volume,16,0.035067979246377945
ema_diff,16,0.031600553542375565
rsi_14,16,0.032333094626665115
returns,15,0.032663386315107346
log_returns,15,0.03248651325702667
volatility,15,0.03324412181973457
range,15,0.03280271217226982
volume,15,0.035029005259275436
ema_diff,15,0.03317820653319359
rsi_14,15,0.03360418975353241
returns,14,0.034445326775312424
log_returns,14,0.03271441161632538
volatility,14,0.03473848104476929
range,14,0.03200222924351692
volume,14,0.03198813647031784
ema_diff,14,0.034134116023778915
rsi_14,14,0.03310063108801842
returns,13,0.03214827552437782
log_returns,13,0.03509671613574028
volatility,13,0.03442103788256645
range,13,0.03511931374669075
volume,13,0.03259711712598801
ema_diff,13,0.0336633175611496
rsi_14,13,0.03216028958559036
returns,12,0.03421158716082573
log_returns,12,0.033022526651620865
volatility,12,0.032946471124887466
range,12,0.03354635834693909
volume,12,0.033948998898267746
ema_diff,12,0.03367337957024574
rsi_14,12,0.03263522684574127
returns,11,0.03282090649008751
log_returns,11,0.03555625304579735
volatility,11,0.032982949167490005
range,11,0.03334135189652443
volume,11,0.030774826183915138
ema_diff,11,0.029831109568476677
rsi_14,11,0.032036468386650085
returns,10,0.03286544233560562
log_returns,10,0.03129206970334053
volatility,10,0.030863922089338303
range,10,0.032172635197639465
volume,10,0.033709537237882614
ema_diff,10,0.03621232509613037
rsi_14,10,0.03533005714416504
returns,9,0.030156556516885757
log_returns,9,0.03228624910116196
volatility,9,0.03358615189790726
range,9,0.03228308632969856
volume,9,0.032291263341903687
ema_diff,9,0.03274618089199066
rsi_14,9,0.03331489861011505
returns,8,0.034234318882226944
log_returns,8,0.0333603173494339
volatility,8,0.032669417560100555
range,8,0.03403538465499878
volume,8,0.035940591245889664
ema_diff,8,0.034373994916677475
rsi_14,8,0.03156399354338646
returns,7,0.031089406460523605
log_returns,7,0.03543005511164665
volatility,7,0.03520702198147774
range,7,0.03627566993236542
volume,7,0.03419644758105278
ema_diff,7,0.03452227637171745
rsi_14,7,0.0327729694545269
returns,6,0.03442344069480896
log_returns,6,0.03136898949742317
volatility,6,0.0346754752099514
range,6,0.0316188782453537
volume,6,0.0323161743581295
ema_diff,6,0.03138287737965584
rsi_14,6,0.03127959743142128
returns,5,0.033440444618463516
log_returns,5,0.034085966646671295
volatility,5,0.03326961025595665
range,5,0.034803710877895355
volume,5,0.03238098695874214
ema_diff,5,0.03035416454076767
rsi_14,5,0.032841235399246216
returns,4,0.036491721868515015
log_returns,4,0.033327795565128326
volatility,4,0.03295173868536949
range,4,0.03184867277741432
volume,4,0.03409714624285698
ema_diff,4,0.03289870172739029
rsi_14,4,0.035276152193546295
returns,3,0.03663261979818344
log_returns,3,0.03150816261768341
volatility,3,0.0350332148373127
range,3,0.03337053209543228
volume,3,0.03328045830130577
ema_diff,3,0.03485837206244469
rsi_14,3,0.031204381957650185
returns,2,0.03471088781952858
log_returns,2,0.03443916514515877
volatility,2,0.034459058195352554
range,2,0.03511279448866844
volume,2,0.03578801080584526
ema_diff,2,0.034696001559495926
rsi_14,2,0.033337753266096115
returns,1,0.036429282277822495
log_returns,1,0.032193634659051895
volatility,1,0.03229949623346329
range,1,0.03531919792294502
volume,1,0.036032784730196
ema_diff,1,0.03506861999630928
rsi_14,1,0.034527551382780075
returns,0,0.03388725221157074
log_returns,0,0.0354454480111599
volatility,0,0.032952822744846344
range,0,0.032539285719394684
volume,0,0.031485941261053085
ema_diff,0,0.03368669003248215
rsi_14,0,0.03505244478583336
