threshold,delta_min,hold_rate,action_rate,action_accuracy_non_hold,conflict_rate,precision_up,precision_down,score
0.45,0.02,0.21233974358974358,0.7876602564102564,0.54323499491353,0.7243589743589743,0.5444305381727159,0.5380434782608695,0.11794255424063117
0.46,0.02,0.21314102564102563,0.7868589743589743,0.5437881873727087,0.59375,0.5444305381727159,0.5409836065573771,0.173828125
0.47000000000000003,0.02,0.21314102564102563,0.7868589743589743,0.5437881873727087,0.41586538461538464,0.5444305381727159,0.5409836065573771,0.2499422152366864
0.48000000000000004,0.02,0.21634615384615385,0.7836538461538461,0.5449897750511248,0.22435897435897437,0.5464824120603015,0.5384615384615384,0.3312633547008547
0.49000000000000005,0.02,0.23317307692307693,0.7668269230769231,0.5412748171368861,0.0985576923076923,0.5434782608695652,0.5314285714285715,0.37415634245562135
0.5,0.02,0.3141025641025641,0.6858974358974359,0.5350467289719626,0.041666666666666664,0.538781163434903,0.5149253731343284,0.351696047008547
0.51,0.02,0.4254807692307692,0.5745192307692307,0.5439330543933054,0.019230769230769232,0.5473515248796148,0.5212765957446809,0.3064903846153845
0.52,0.02,0.5520833333333334,0.4479166666666667,0.556350626118068,0.005608974358974359,0.5517928286852589,0.5964912280701754,0.2478009687294543
0.53,0.02,0.6770833333333334,0.3229166666666667,0.6004962779156328,0.002403846153846154,0.5902964959568733,0.71875,0.1934441259861933
0.54,0.02,0.7716346153846154,0.2283653846153846,0.5894736842105263,0.0008012820512820513,0.5795454545454546,0.7142857142857143,0.13450751972386588
0.55,0.02,0.8453525641025641,0.1546474358974359,0.6217616580310881,0.0,0.6120218579234973,0.8,0.09615384615384616
0.56,0.02,0.8934294871794872,0.10657051282051282,0.631578947368421,0.0,0.6220472440944882,0.8333333333333334,0.0673076923076923
0.5700000000000001,0.02,0.9358974358974359,0.0641025641025641,0.675,0.0,0.6578947368421053,1.0,0.04326923076923077
0.5800000000000001,0.02,0.9607371794871795,0.03926282051282051,0.7142857142857143,0.0,0.6956521739130435,1.0,0.028044871794871796
0.5900000000000001,0.02,0.9759615384615384,0.02403846153846154,0.7333333333333333,0.0,0.7333333333333333,0.0,0.017628205128205128
0.6000000000000001,0.02,0.9839743589743589,0.016025641025641024,0.7,0.0,0.7,0.0,0.011217948717948716
0.6100000000000001,0.02,0.9863782051282052,0.013621794871794872,0.7647058823529411,0.0,0.7647058823529411,0.0,0.010416666666666666
0.6200000000000001,0.02,0.9879807692307693,0.01201923076923077,0.7333333333333333,0.0,0.7333333333333333,0.0,0.008814102564102564
