episode,reward,hold_rate,accuracy,entropy,grad_norm,delta_weight_norm,weight_norm
1,-0.4590000000000001,0.435,0.49557522123893805,0.6872701644897461,2.434192504933133,0.08830755203962326,9.324374198913574
2,-0.35899999999999993,0.46,0.5555555555555556,0.6866746544837952,2.5174716421105785,0.06268030405044556,9.324868202209473
3,-0.28500000000000003,0.35,0.5923076923076923,0.6671922206878662,3.742416578690925,0.05307846516370773,9.325109481811523
4,-0.41,0.45,0.5272727272727272,0.6901856660842896,2.0683018811474416,0.04387673735618591,9.325570106506348
5,-0.4260000000000001,0.515,0.5154639175257731,0.6897695064544678,2.9254374174387006,0.035260360687971115,9.326202392578125
6,-0.32400000000000007,0.485,0.5825242718446602,0.6894499659538269,1.1423323212480876,0.031088655814528465,9.326879501342773
7,-0.401,0.465,0.5327102803738317,0.6898977756500244,1.2447265345288923,0.028834935277700424,9.327576637268066
8,-0.6100000000000001,0.475,0.37142857142857144,0.6815869212150574,3.8005933493657564,0.02913912758231163,9.328468322753906
9,-0.4760000000000001,0.465,0.48598130841121495,0.6884637475013733,0.745791747195562,0.02628127858042717,9.329301834106445
10,-0.353,0.42,0.5603448275862069,0.6892831325531006,0.6575103066473206,0.02353046089410782,9.330114364624023
11,-0.40700000000000003,0.43,0.5263157894736842,0.6864429116249084,0.4079934627242546,0.021242652088403702,9.330881118774414
12,-0.406,0.49,0.5294117647058824,0.6859232783317566,1.8439775224393709,0.021902240812778473,9.331673622131348
13,-0.5180000000000001,0.495,0.45544554455445546,0.6884788870811462,1.5195819780455229,0.022191809490323067,9.33251667022705
14,-0.30200000000000005,0.405,0.5882352941176471,0.6751129627227783,0.018241009165139026,0.020039895549416542,9.333321571350098
15,-0.41,0.45,0.5272727272727272,0.6874899864196777,0.35357824469316734,0.018544567748904228,9.33408260345459
16,-0.4100000000000001,0.525,0.5263157894736842,0.6882642507553101,0.10246588551852996,0.016956796869635582,9.334809303283691
17,-0.54,0.45,0.44545454545454544,0.6802112460136414,1.106280585566056,0.017833294346928596,9.33554744720459
18,-0.47300000000000003,0.495,0.48514851485148514,0.681942343711853,1.5018609288151843,0.01870083622634411,9.33630084991455
19,-0.4000000000000001,0.4,0.5333333333333333,0.6825202703475952,0.045522838045406584,0.016941331326961517,9.337017059326172
20,-0.33299999999999996,0.47,0.5754716981132075,0.673409640789032,0.7338175740406915,0.014600052498281002,9.33762264251709
21,-0.37400000000000005,0.435,0.5486725663716814,0.6856185793876648,0.12176142910913745,0.013398467563092709,9.338196754455566
22,-0.409,0.385,0.5284552845528455,0.6812335252761841,0.3138240916004743,0.01167972944676876,9.338685989379883
23,-0.3940000000000001,0.46,0.5370370370370371,0.6793078184127808,0.5033697301813317,0.011774573475122452,9.339229583740234
24,-0.32299999999999995,0.42,0.5775862068965517,0.6743463277816772,0.2503456724473444,0.010550555773079395,9.33971118927002
25,-0.45400000000000007,0.385,0.5040650406504065,0.6687188744544983,1.3598811627757463,0.011640680022537708,9.340054512023926
26,-0.20799999999999996,0.42,0.6293103448275862,0.6456643342971802,1.8125534639112377,0.011859819293022156,9.340112686157227
27,-0.44,0.4,0.5083333333333333,0.6774089932441711,0.5245405542393101,0.011697633191943169,9.340104103088379
28,-0.40800000000000003,0.395,0.5289256198347108,0.6606521606445312,0.7627592082028993,0.012301735579967499,9.34012508392334
29,-0.28200000000000003,0.455,0.6055045871559633,0.6763986945152283,1.1390467572610143,0.014323231764137745,9.34007740020752
30,-0.36,0.5,0.56,0.6829035878181458,0.04985035817133379,0.013093065470457077,9.340044021606445
31,-0.45100000000000007,0.415,0.5042735042735043,0.6830247640609741,0.8617191026882215,0.013376690447330475,9.3399658203125
32,-0.428,0.42,0.5172413793103449,0.6821491718292236,0.7004707188877651,0.012802375480532646,9.339944839477539
33,-0.41200000000000003,0.43,0.5263157894736842,0.6814024448394775,0.3667103148724602,0.011931579560041428,9.339984893798828
34,-0.47400000000000003,0.41,0.4915254237288136,0.681352972984314,0.43718965402130106,0.011787167750298977,9.340054512023926
35,-0.524,0.435,0.46017699115044247,0.6859578490257263,0.660967360547709,0.012301032431423664,9.340070724487305
36,-0.43000000000000005,0.475,0.5142857142857142,0.6795633435249329,0.04750681282356365,0.011186799965798855,9.34010124206543
37,-0.361,0.415,0.5555555555555556,0.6693218946456909,0.6226406444842477,0.01191206555813551,9.340164184570312
38,-0.48900000000000005,0.435,0.4778761061946903,0.6757637858390808,0.11106123920377016,0.010759777389466763,9.34023666381836
39,-0.506,0.415,0.4700854700854701,0.6819968223571777,0.5923867835269698,0.01094270870089531,9.340228080749512
40,-0.41200000000000003,0.455,0.5229357798165137,0.6814384460449219,0.3383171138933391,0.010154029354453087,9.340213775634766
41,-0.32300000000000006,0.495,0.5841584158415841,0.6771180629730225,1.4489747388846101,0.014354309067130089,9.340044975280762
42,-0.49700000000000005,0.405,0.4369747899159664,0.6671047806739807,0.38661013685407125,0.013181483373045921,9.339983940124512
43,-0.3390000000000001,0.485,0.5728155339805825,0.685144305229187,0.33109025978808426,0.01229582354426384,9.339911460876465
44,-0.533,0.47,0.44339622641509435,0.6851794123649597,0.7383241600969699,0.011721533723175526,9.339920043945312
45,-0.371,0.465,0.5514018691588785,0.6795622110366821,0.5627617410198278,0.01171385683119297,9.339950561523438
46,-0.5010000000000001,0.465,0.4672897196261682,0.6792442798614502,1.1518397158681934,0.01411094143986702,9.339998245239258
47,-0.431,0.39,0.5163934426229508,0.6863042116165161,0.09339902479941328,0.012927682138979435,9.340054512023926
48,-0.5209999999999999,0.465,0.45794392523364486,0.6844875812530518,0.6211046380625295,0.012498403899371624,9.340131759643555
49,-0.36900000000000005,0.485,0.5533980582524272,0.6601535081863403,2.924090907139873,0.019952625036239624,9.340161323547363
50,-0.322,0.43,0.5789473684210527,0.6828611493110657,0.4338380927341098,0.018049348145723343,9.340238571166992
