feature,lag,importance
returns,15,0.05240638181567192
log_returns,15,0.04607730358839035
volatility,15,0.04737987369298935
range,15,0.05303986370563507
volume,15,0.04545888677239418
ema_diff,15,0.04869929328560829
rsi_14,15,0.04876480996608734
returns,14,0.048183053731918335
log_returns,14,0.04963665455579758
volatility,14,0.046044107526540756
range,14,0.05103125050663948
volume,14,0.045104287564754486
ema_diff,14,0.04285500571131706
rsi_14,14,0.047379858791828156
returns,13,0.043764740228652954
log_returns,13,0.042146168649196625
volatility,13,0.04549241065979004
range,13,0.044891003519296646
volume,13,0.04929543286561966
ema_diff,13,0.048853639513254166
rsi_14,13,0.045611124485731125
returns,12,0.05190081521868706
log_returns,12,0.045897889882326126
volatility,12,0.05180705711245537
range,12,0.047368258237838745
volume,12,0.037162765860557556
ema_diff,12,0.04281742498278618
rsi_14,12,0.044292353093624115
returns,11,0.048720382153987885
log_returns,11,0.043227218091487885
volatility,11,0.05102673918008804
range,11,0.05190248414874077
volume,11,0.04285406321287155
ema_diff,11,0.05062296986579895
rsi_14,11,0.04905031993985176
returns,10,0.05108474940061569
log_returns,10,0.05261966213583946
volatility,10,0.04554552584886551
range,10,0.05115599185228348
volume,10,0.04462938383221626
ema_diff,10,0.05351893976330757
rsi_14,10,0.04643735662102699
returns,9,0.04429471865296364
log_returns,9,0.0464048907160759
volatility,9,0.046572018414735794
range,9,0.04852960631251335
volume,9,0.0453018955886364
ema_diff,9,0.04622446745634079
rsi_14,9,0.04890123009681702
returns,8,0.04826541617512703
log_returns,8,0.04792945459485054
volatility,8,0.04633621871471405
range,8,0.04322110489010811
volume,8,0.0497085303068161
ema_diff,8,0.04750989004969597
rsi_14,8,0.047232601791620255
returns,7,0.04790645092725754
log_returns,7,0.050494275987148285
volatility,7,0.04616774246096611
range,7,0.048923756927251816
volume,7,0.05046777427196503
ema_diff,7,0.046780940145254135
rsi_14,7,0.05029905587434769
returns,6,0.0468682125210762
log_returns,6,0.04743390902876854
volatility,6,0.04630257561802864
range,6,0.047938890755176544
volume,6,0.04811400547623634
ema_diff,6,0.04708029329776764
rsi_14,6,0.04908648133277893
returns,5,0.04857300594449043
log_returns,5,0.050117768347263336
volatility,5,0.04986988380551338
range,5,0.04577299952507019
volume,5,0.04817251116037369
ema_diff,5,0.04785556718707085
rsi_14,5,0.046799663454294205
returns,4,0.05069483071565628
log_returns,4,0.04592626169323921
volatility,4,0.053321123123168945
range,4,0.048357583582401276
volume,4,0.05040762573480606
ema_diff,4,0.04368828609585762
rsi_14,4,0.04611591994762421
returns,3,0.0504436120390892
log_returns,3,0.052207980304956436
volatility,3,0.04415003955364227
range,3,0.050253309309482574
volume,3,0.04506029188632965
ema_diff,3,0.04961562529206276
rsi_14,3,0.04647793248295784
returns,2,0.04662451520562172
log_returns,2,0.04918847978115082
volatility,2,0.0494350902736187
range,2,0.04929991438984871
volume,2,0.05190509185194969
ema_diff,2,0.049088262021541595
rsi_14,2,0.04002917930483818
returns,1,0.04634174332022667
log_returns,1,0.052747856825590134
volatility,1,0.043133802711963654
range,1,0.04949644207954407
volume,1,0.04842003807425499
ema_diff,1,0.041234467178583145
rsi_14,1,0.044294778257608414
returns,0,0.048948049545288086
log_returns,0,0.045523352921009064
volatility,0,0.05406799912452698
range,0,0.05137759447097778
volume,0,0.04235883802175522
ema_diff,0,0.043007101863622665
rsi_14,0,0.047274213284254074
