feature,importance
ema_12,0.03003693273058161
ema_26,0.029571209684945643
ema_diff,0.029770613473374397
log_returns,0.02974476618692279
momentum_10,0.029512803186662495
returns,0.029137902718503028
roc_5,0.029595814645290375
sma_20,0.02921076479833573
sma_5,0.029146670131012797
