feature,importance
ema_12,0.02941475377883762
ema_26,0.029993855918291956
ema_diff,0.029867548844777048
log_returns,0.029711578914429992
momentum_10,0.02954178146319464
returns,0.029770811612252146
roc_5,0.029703320702537894
sma_20,0.02912836620816961
sma_5,0.03005196078447625
