episode,reward,hold_rate,accuracy,entropy,grad_norm,delta_weight_norm,weight_norm
1,-0.478,0.445,0.4864864864864865,0.6882811784744263,2.5831624994591937,0.06831862777471542,6.600184440612793
2,-0.457,0.43,0.5,0.6799415349960327,3.745066186109238,0.0490235909819603,6.600650787353516
3,-0.46,0.475,0.49523809523809526,0.6884442567825317,2.718129824509993,0.03914225101470947,6.6010003089904785
4,-0.52,0.4,0.4666666666666667,0.686356782913208,3.6822382243467437,0.034405797719955444,6.601065635681152
5,-0.4330000000000001,0.445,0.5135135135135135,0.6882433891296387,1.3980641034194197,0.03001563623547554,6.6011552810668945
6,-0.36900000000000005,0.485,0.5533980582524272,0.688605785369873,1.001870030142812,0.02584911324083805,6.60133171081543
7,-0.514,0.41,0.4661016949152542,0.688146710395813,2.1018584308408967,0.02446148172020912,6.601502895355225
8,-0.54,0.45,0.43636363636363634,0.6854779124259949,1.936350867264465,0.022226491943001747,6.601675033569336
9,-0.393,0.42,0.5258620689655172,0.6885312795639038,0.4019614560829591,0.020029446110129356,6.601864337921143
10,-0.528,0.47,0.4528301886792453,0.68932044506073,0.7346428003616521,0.01765940524637699,6.602069854736328
11,-0.48100000000000004,0.415,0.48717948717948717,0.6854609251022339,1.5000649378650055,0.01721978560090065,6.602233409881592
12,-0.45000000000000007,0.425,0.5043478260869565,0.6894922256469727,0.4378107984729321,0.015813449397683144,6.602383136749268
13,-0.523,0.445,0.4594594594594595,0.6871994137763977,1.8052649989172471,0.01675311103463173,6.602531909942627
14,-0.549,0.435,0.4424778761061947,0.6871153712272644,1.6947746078071295,0.017355255782604218,6.602731227874756
15,-0.48200000000000004,0.405,0.48739495798319327,0.6858205795288086,1.3076643283475122,0.016265925019979477,6.602889060974121
16,-0.529,0.46,0.4537037037037037,0.688618004322052,0.6855294929817728,0.015111909247934818,6.603083610534668
17,-0.3990000000000001,0.485,0.5339805825242718,0.6885669827461243,0.09117456002377482,0.013721097260713577,6.60329532623291
18,-0.38800000000000007,0.52,0.5416666666666666,0.6889646649360657,0.2793403664790056,0.012618698179721832,6.603504180908203
19,-0.267,0.53,0.6170212765957447,0.6904468536376953,1.057336028945466,0.012816443108022213,6.603692531585693
20,-0.513,0.495,0.45544554455445546,0.6886907815933228,0.8732553747824542,0.011495898477733135,6.603905200958252
21,-0.45400000000000007,0.46,0.5,0.6889510154724121,0.028704255932645844,0.010456888936460018,6.604118824005127
22,-0.49500000000000005,0.5,0.47,0.6903173923492432,0.4049165334006801,0.00935454573482275,6.6043500900268555
23,-0.5500000000000002,0.475,0.4380952380952381,0.6879855990409851,1.393603599066751,0.010952433571219444,6.604626655578613
24,-0.31500000000000006,0.425,0.5826086956521739,0.6896006464958191,0.9273492962211239,0.010691003873944283,6.6049323081970215
25,-0.527,0.405,0.46218487394957986,0.6890689134597778,0.7895268659070247,0.009913554415106773,6.605198383331299
26,-0.4930000000000001,0.445,0.4774774774774775,0.6908430457115173,0.5135936478312644,0.00951169990003109,6.6054368019104
27,-0.5980000000000001,0.445,0.4144144144144144,0.6905262470245361,0.8261396535361898,0.009679743088781834,6.60568380355835
