episode,reward,hold_rate,accuracy,entropy,grad_norm,delta_weight_norm,weight_norm
1,-0.52,0.55,0.4444444444444444,0.6839674711227417,4.647781890489599,0.15706714987754822,9.279099464416504
2,-0.465,0.575,0.4823529411764706,0.6714107990264893,8.900690937162821,0.11317992955446243,9.281217575073242
3,-0.368,0.57,0.5581395348837209,0.677437424659729,2.4659268822760483,0.09041481465101242,9.28384017944336
4,-0.45899999999999996,0.56,0.48863636363636365,0.6785417199134827,3.399420484786751,0.0803365409374237,9.286962509155273
5,-0.4690000000000001,0.535,0.4838709677419355,0.6867979168891907,2.349809377480492,0.06819738447666168,9.289790153503418
6,-0.318,0.62,0.6052631578947368,0.6691935658454895,1.305059029614457,0.058872949331998825,9.29254150390625
7,-0.48800000000000004,0.595,0.4567901234567901,0.6629845499992371,2.8418366935638346,0.05491187795996666,9.295282363891602
8,-0.549,0.585,0.39759036144578314,0.6829243898391724,3.6484950296750873,0.05196493864059448,9.297891616821289
9,-0.36500000000000005,0.5,0.55,0.682404100894928,1.2077312385887062,0.04787575826048851,9.30050277709961
10,-0.375,0.575,0.5529411764705883,0.6830693483352661,0.7357230945294819,0.042519453912973404,9.302984237670898
11,-0.43400000000000005,0.66,0.5,0.6031640768051147,2.068261101580849,0.039427727460861206,9.305083274841309
12,-0.387,0.605,0.5443037974683544,0.653840184211731,0.35855895916723785,0.0357910618185997,9.307134628295898
13,-0.468,0.695,0.45901639344262296,0.5610789656639099,1.9458465487708871,0.03443015366792679,9.30880069732666
14,-0.4210000000000001,0.74,0.5,0.5328669548034668,1.032478096296525,0.03194607049226761,9.310280799865723
15,-0.4870000000000001,0.655,0.4492753623188406,0.5934431552886963,2.2521583549268342,0.0321173369884491,9.311787605285645
16,-0.44500000000000006,0.625,0.49333333333333335,0.674393355846405,0.9281444997930528,0.02916271798312664,9.313178062438965
17,-0.4040000000000001,0.66,0.5294117647058824,0.6162797212600708,0.8325212128915667,0.026630036532878876,9.31461238861084
18,-0.34299999999999997,0.67,0.5909090909090909,0.6477869749069214,0.38273093871685315,0.024411026388406754,9.316021919250488
19,-0.38900000000000007,0.66,0.5441176470588235,0.6649949550628662,0.2521169238984457,0.021976638585329056,9.317317008972168
20,-0.43200000000000005,0.63,0.5,0.6540188193321228,0.5182324579411466,0.020253006368875504,9.318513870239258
21,-0.504,0.635,0.4383561643835616,0.6435204744338989,1.0270153453174147,0.019823305308818817,9.319497108459473
22,-0.41400000000000003,0.585,0.5180722891566265,0.6772453188896179,0.09867846329516748,0.018052183091640472,9.320417404174805
23,-0.5880000000000001,0.695,0.32786885245901637,0.587505042552948,2.931847578976979,0.026217574253678322,9.32145881652832
24,-0.45400000000000007,0.61,0.48717948717948717,0.6462260484695435,0.1716708887128588,0.023929130285978317,9.322484970092773
25,-0.4810000000000001,0.64,0.4583333333333333,0.6229302287101746,0.2843775366277447,0.021873753517866135,9.323469161987305
26,-0.4750000000000001,0.55,0.4777777777777778,0.6706187129020691,0.8278072041381089,0.02106098271906376,9.324482917785645
27,-0.42200000000000004,0.63,0.5135135135135135,0.6589309573173523,0.5081680882696095,0.01996210776269436,9.325496673583984
28,-0.4870000000000001,0.655,0.4492753623188406,0.5759308934211731,1.6284066588514596,0.02163761854171753,9.326557159423828
29,-0.42300000000000004,0.62,0.5131578947368421,0.672059178352356,0.30445619602793356,0.01976117119193077,9.327534675598145
