feature,importance
atr_14,0.03317606443306431
log_returns,0.03396416816394776
range,0.03336849715560675
returns,0.034616124525200576
volatility,0.033200974168721586
volatility_20,0.034177088702563196
volume_zscore_20,0.03328602813417092
