feature,importance
atr_14,0.033534822112414986
log_returns,0.03378772281575948
range,0.03322016407037154
returns,0.034367901913356036
volatility,0.03376931982347742
volatility_20,0.033959393040277064
volume_zscore_20,0.03377509897109121
