feature,lag,importance
returns,15,0.049661967903375626
log_returns,15,0.04681303724646568
volatility,15,0.04302823543548584
range,15,0.04898817837238312
volume,15,0.042068786919116974
ema_diff,15,0.046880051493644714
rsi_14,15,0.048683516681194305
returns,14,0.04373493418097496
log_returns,14,0.04620068892836571
volatility,14,0.045811574906110764
range,14,0.04940757527947426
volume,14,0.04407130926847458
ema_diff,14,0.04759666323661804
rsi_14,14,0.04442635923624039
returns,13,0.05264323204755783
log_returns,13,0.047971609979867935
volatility,13,0.045995697379112244
range,13,0.047538284212350845
volume,13,0.04763814061880112
ema_diff,13,0.04268406704068184
rsi_14,13,0.046981330960989
returns,12,0.0455758310854435
log_returns,12,0.04462810605764389
volatility,12,0.054571159183979034
range,12,0.04604671150445938
volume,12,0.05024437606334686
ema_diff,12,0.047711312770843506
rsi_14,12,0.0518321618437767
returns,11,0.04859011620283127
log_returns,11,0.045719586312770844
volatility,11,0.043517619371414185
range,11,0.047361649572849274
volume,11,0.048948343843221664
ema_diff,11,0.039233144372701645
rsi_14,11,0.047892920672893524
returns,10,0.043119851499795914
log_returns,10,0.04890376329421997
volatility,10,0.049201373010873795
range,10,0.04609914869070053
volume,10,0.043057508766651154
ema_diff,10,0.04045818746089935
rsi_14,10,0.04937392845749855
returns,9,0.052459295839071274
log_returns,9,0.04641731455922127
volatility,9,0.04490809142589569
range,9,0.053320106118917465
volume,9,0.046364910900592804
ema_diff,9,0.04588985815644264
rsi_14,9,0.044535018503665924
returns,8,0.047173723578453064
log_returns,8,0.05223308131098747
volatility,8,0.048609860241413116
range,8,0.049918483942747116
volume,8,0.05100032687187195
ema_diff,8,0.04456590116024017
rsi_14,8,0.0530286468565464
returns,7,0.0472421869635582
log_returns,7,0.043767645955085754
volatility,7,0.048820722848176956
range,7,0.05198388919234276
volume,7,0.05008111894130707
ema_diff,7,0.05003964528441429
rsi_14,7,0.05130326747894287
returns,6,0.0491202138364315
log_returns,6,0.04676936939358711
volatility,6,0.041256994009017944
range,6,0.047872088849544525
volume,6,0.05243055522441864
ema_diff,6,0.048267167061567307
rsi_14,6,0.046257246285676956
returns,5,0.04815863072872162
log_returns,5,0.04880520701408386
volatility,5,0.05020197853446007
range,5,0.050098810344934464
volume,5,0.045634202659130096
ema_diff,5,0.04573366418480873
rsi_14,5,0.04654555022716522
returns,4,0.04615752026438713
log_returns,4,0.051847733557224274
volatility,4,0.048094987869262695
range,4,0.04897895082831383
volume,4,0.04920561611652374
ema_diff,4,0.05223444476723671
rsi_14,4,0.04382997378706932
returns,3,0.047218725085258484
log_returns,3,0.047532398253679276
volatility,3,0.04462960362434387
range,3,0.048042818903923035
volume,3,0.04931557551026344
ema_diff,3,0.04520157352089882
rsi_14,3,0.04916151612997055
returns,2,0.047847285866737366
log_returns,2,0.048241470009088516
volatility,2,0.04747956618666649
range,2,0.04729253798723221
volume,2,0.04703665152192116
ema_diff,2,0.04373975843191147
rsi_14,2,0.04245106875896454
returns,1,0.04963809251785278
log_returns,1,0.05116100236773491
volatility,1,0.049876198172569275
range,1,0.043077901005744934
volume,1,0.04927686229348183
ema_diff,1,0.04932962357997894
rsi_14,1,0.04611553996801376
returns,0,0.04674961417913437
log_returns,0,0.047923579812049866
volatility,0,0.043731316924095154
range,0,0.047867704182863235
volume,0,0.05337050184607506
ema_diff,0,0.053499072790145874
rsi_14,0,0.04549659043550491
