feature,lag,importance
returns,31,0.03414449095726013
log_returns,31,0.033262595534324646
volatility,31,0.030805222690105438
range,31,0.035795748233795166
volume,31,0.03181332349777222
ema_diff,31,0.032419830560684204
rsi_14,31,0.03537578508257866
returns,30,0.03547525033354759
log_returns,30,0.033757783472537994
volatility,30,0.033469852060079575
range,30,0.03570814058184624
volume,30,0.028968224301934242
ema_diff,30,0.03072875179350376
rsi_14,30,0.03299570083618164
returns,29,0.03331975266337395
log_returns,29,0.030877767130732536
volatility,29,0.03489192575216293
range,29,0.03226211667060852
volume,29,0.031636983156204224
ema_diff,29,0.030932851135730743
rsi_14,29,0.033801641315221786
returns,28,0.03173043951392174
log_returns,28,0.03466995805501938
volatility,28,0.03685136139392853
range,28,0.03293852135539055
volume,28,0.031089691445231438
ema_diff,28,0.032412223517894745
rsi_14,28,0.03178846836090088
returns,27,0.033148083835840225
log_returns,27,0.03262835741043091
volatility,27,0.0323161855340004
range,27,0.033416856080293655
volume,27,0.034458227455616
ema_diff,27,0.02974955551326275
rsi_14,27,0.03455884009599686
returns,26,0.034481097012758255
log_returns,26,0.03489551320672035
volatility,26,0.03606979548931122
range,26,0.03310622274875641
volume,26,0.03275449573993683
ema_diff,26,0.03483777865767479
rsi_14,26,0.033452387899160385
returns,25,0.034269291907548904
log_returns,25,0.03399530053138733
volatility,25,0.03160185366868973
range,25,0.03486340120434761
volume,25,0.0340784452855587
ema_diff,25,0.03209962323307991
rsi_14,25,0.03287646174430847
returns,24,0.03101988323032856
log_returns,24,0.033440105617046356
volatility,24,0.03214683011174202
range,24,0.03498110920190811
volume,24,0.03499167412519455
ema_diff,24,0.03239566832780838
rsi_14,24,0.03487353399395943
returns,23,0.034841954708099365
log_returns,23,0.030780460685491562
volatility,23,0.03087284043431282
range,23,0.03469819575548172
volume,23,0.03264802321791649
ema_diff,23,0.03543654456734657
rsi_14,23,0.03317831829190254
returns,22,0.03499632328748703
log_returns,22,0.034497398883104324
volatility,22,0.03460763022303581
range,22,0.03346409648656845
volume,22,0.03616743162274361
ema_diff,22,0.03452054411172867
rsi_14,22,0.03133953735232353
returns,21,0.03707973286509514
log_returns,21,0.03407646715641022
volatility,21,0.03198670968413353
range,21,0.032793596386909485
volume,21,0.032950662076473236
ema_diff,21,0.03424277529120445
rsi_14,21,0.03513197600841522
returns,20,0.03412500396370888
log_returns,20,0.03396201506257057
volatility,20,0.03321022167801857
range,20,0.03400743007659912
volume,20,0.031061427667737007
ema_diff,20,0.034663643687963486
rsi_14,20,0.030937721952795982
returns,19,0.03392514958977699
log_returns,19,0.03475281223654747
volatility,19,0.0329248420894146
range,19,0.030746949836611748
volume,19,0.0335833802819252
ema_diff,19,0.03161545842885971
rsi_14,19,0.03339243680238724
returns,18,0.033404283225536346
log_returns,18,0.033915840089321136
volatility,18,0.03496825322508812
range,18,0.03366547450423241
volume,18,0.032918285578489304
ema_diff,18,0.03289847448468208
rsi_14,18,0.0313747338950634
returns,17,0.034177009016275406
log_returns,17,0.03554258868098259
volatility,17,0.03191463276743889
range,17,0.03219791129231453
volume,17,0.032742831856012344
ema_diff,17,0.03330550715327263
rsi_14,17,0.03304578736424446
returns,16,0.030948463827371597
log_returns,16,0.03545979782938957
volatility,16,0.033226463943719864
range,16,0.033524591475725174
volume,16,0.03332649543881416
ema_diff,16,0.034248121082782745
rsi_14,16,0.03176238760352135
returns,15,0.03216281905770302
log_returns,15,0.030355926603078842
volatility,15,0.03484874963760376
range,15,0.03300905227661133
volume,15,0.03436140716075897
ema_diff,15,0.032442327588796616
rsi_14,15,0.03323095664381981
returns,14,0.03526904806494713
log_returns,14,0.03394921496510506
volatility,14,0.03490634635090828
range,14,0.03288368880748749
volume,14,0.03228692337870598
ema_diff,14,0.03346667066216469
rsi_14,14,0.03169585391879082
returns,13,0.036861877888441086
log_returns,13,0.03251984342932701
volatility,13,0.032630790024995804
range,13,0.03484821692109108
volume,13,0.03324035927653313
