episode,reward,hold_rate,accuracy,entropy,grad_norm,delta_weight_norm,weight_norm
1,-0.29600000000000004,0.47,0.4811320754716981,0.6926605701446533,1.7419166270421285,0.15749189257621765,6.593719482421875
2,-0.27399999999999997,0.53,0.5,0.6921172738075256,2.848820504031107,0.1112888976931572,6.596548080444336
3,-0.254,0.455,0.5137614678899083,0.6910485625267029,2.33909445109723,0.08863217383623123,6.599137783050537
4,-0.23049999999999998,0.485,0.5339805825242718,0.6922637820243835,1.2157473800846672,0.0759282335639,6.60179328918457
5,-0.27,0.525,0.5052631578947369,0.6920199394226074,1.372449418677436,0.06779096275568008,6.604421138763428
6,-0.20149999999999998,0.53,0.5638297872340425,0.6917256116867065,0.7863572187342837,0.05891704559326172,6.607082366943359
7,-0.275,0.5,0.5,0.6907548308372498,0.988960565625101,0.05419788137078285,6.609601974487305
8,-0.369,0.555,0.39325842696629215,0.6897815465927124,1.65226496444489,0.05115276947617531,6.61159086227417
9,-0.2515,0.53,0.5212765957446809,0.6925557851791382,0.3592585940808642,0.045946668833494186,6.613669395446777
10,-0.23549999999999996,0.46,0.5277777777777778,0.6924793720245361,0.31136415374649407,0.041066061705350876,6.615854740142822
11,-0.14049999999999996,0.485,0.6019417475728155,0.6924663186073303,0.0744128852666566,0.03708529844880104,6.618040561676025
12,-0.25099999999999995,0.52,0.5208333333333334,0.6846274137496948,1.5896398334285051,0.040830399841070175,6.619767189025879
13,-0.33299999999999996,0.535,0.45161290322580644,0.6908678412437439,1.2800194858356517,0.04029502347111702,6.621479034423828
14,-0.24299999999999997,0.485,0.5242718446601942,0.6922169327735901,0.2125144701635455,0.03643280267715454,6.623198986053467
15,-0.21799999999999997,0.485,0.5436893203883495,0.6899534463882446,0.08286127150263278,0.032831594347953796,6.6249213218688965
16,-0.27599999999999997,0.52,0.5,0.6888564825057983,0.48334319754936106,0.031151385977864265,6.6265997886657715
17,-0.353,0.535,0.43010752688172044,0.691916286945343,1.1528821941496927,0.03346310183405876,6.628085613250732
18,-0.281,0.495,0.49504950495049505,0.6780621409416199,1.4137073717357973,0.03631967678666115,6.630030155181885
19,-0.19649999999999998,0.43,0.5526315789473685,0.6912788152694702,0.04722748198926804,0.033192992210388184,6.631972312927246
20,-0.13449999999999998,0.44,0.5982142857142857,0.6582163572311401,2.04783982104882,0.035927385091781616,6.633394241333008
21,-0.2965,0.43,0.4824561403508772,0.6865360736846924,0.43401555888226917,0.032130997627973557,6.634827613830566
22,-0.179,0.455,0.5688073394495413,0.69034743309021,0.008524796053885035,0.029227908700704575,6.636266231536865
23,-0.2815,0.505,0.494949494949495,0.6897523403167725,0.5298091328739793,0.02832486853003502,6.637707233428955
24,-0.2165,0.455,0.5412844036697247,0.6883769035339355,0.09618312050925626,0.025818414986133575,6.639135837554932
25,-0.207,0.39,0.5409836065573771,0.6587812900543213,0.09581536331062701,0.02339152991771698,6.6405205726623535
26,-0.2,0.525,0.5578947368421052,0.6878633499145508,0.042583303315936426,0.02118324115872383,6.641847133636475
27,-0.22499999999999998,0.425,0.5304347826086957,0.6810331344604492,0.08619685918793038,0.019315877929329872,6.6431145668029785
28,-0.2875,0.375,0.488,0.6458462476730347,0.4602658790129991,0.01790527254343033,6.644115447998047
29,-0.22849999999999998,0.445,0.5315315315315315,0.6715699434280396,0.12169078810321568,0.01652895100414753,6.645083904266357
30,-0.131,0.495,0.6138613861386139,0.6839960217475891,0.7328254613219418,0.01913907565176487,6.6459832191467285
31,-0.315,0.425,0.46956521739130436,0.6780106425285339,0.8523960809695831,0.021678945049643517,6.646810054779053
32,-0.22099999999999997,0.42,0.5344827586206896,0.6808704733848572,0.11280465821209329,0.019976571202278137,6.64757776260376
33,-0.13499999999999998,0.45,0.6,0.6775408983230591,0.7571776675271078,0.02477186545729637,6.648531913757324
34,-0.27149999999999996,0.43,0.5,0.6844007968902588,0.33175652520212545,0.022163568064570427,6.649454116821289
35,-0.37849999999999995,0.445,0.42342342342342343,0.6859241127967834,1.2851481629575108,0.02854263409972191,6.650454044342041
36,-0.2855,0.46,0.49074074074074076,0.6675571799278259,0.7206365380476748,0.02821292355656624,6.651683330535889
37,-0.14,0.425,0.591304347826087,0.6615690588951111,1.0024815937605984,0.02946770377457142,6.652551651000977
38,-0.274,0.405,0.4957983193277311,0.6552860140800476,0.34052521669341956,0.027586469426751137,6.65354061126709
39,-0.2085,0.42,0.5431034482758621,0.6879137754440308,0.3294590283279227,0.02550625428557396,6.654613971710205
40,-0.19399999999999998,0.43,0.5526315789473685,0.6804828643798828,0.05598131625465267,0.023251565173268318,6.6556806564331055
41,-0.20249999999999996,0.425,0.5478260869565217,0.6513147354125977,0.05825746666379722,0.021210288628935814,6.656736850738525
42,-0.31199999999999994,0.465,0.4485981308411215,0.6885423064231873,0.36652563741359145,0.020688090473413467,6.657893657684326
43,-0.32949999999999996,0.465,0.45794392523364486,0.6774903535842896,0.7386408577260752,0.023105377331376076,6.6590986251831055
44,-0.3725,0.475,0.41904761904761906,0.6887621879577637,0.5214349335889894,0.023590097203850746,6.660349369049072
45,-0.25299999999999995,0.435,0.5132743362831859,0.6671998500823975,0.35774148161226677,0.022087059915065765,6.661532878875732
46,-0.23599999999999993,0.445,0.5225225225225225,0.6420857310295105,0.6052796341882366,0.021437324583530426,6.662405014038086
47,-0.24549999999999997,0.41,0.5169491525423728,0.6873761415481567,0.22019175343904215,0.01958305388689041,6.663297176361084
48,-0.33,0.475,0.45714285714285713,0.6870701313018799,0.23437923144639075,0.01846979558467865,6.6641998291015625
49,-0.22949999999999995,0.465,0.5327102803738317,0.638548731803894,1.4666727411643459,0.02585506998002529,6.664604187011719
50,-0.2465,0.43,0.5175438596491229,0.6860171556472778,0.1107134174095357,0.02372635155916214,6.665015697479248
