net.0.weight,net.2.weight,net.4.weight
6.511526107788086,6.435433387756348,0.8105954527854919
6.514343738555908,6.369637489318848,0.824341893196106
6.537856578826904,6.340845108032227,0.8581039905548096
6.582113742828369,6.342844486236572,0.9036829471588135
6.64022970199585,6.375423908233643,0.9656080603599548
6.706113815307617,6.428018569946289,1.0370948314666748
6.7901458740234375,6.511380195617676,1.1209907531738281
6.874618053436279,6.611665725708008,1.2056344747543335
6.968153953552246,6.732353687286377,1.3013238906860352
7.065946578979492,6.854308128356934,1.4098402261734009
7.166975498199463,6.992217540740967,1.5196654796600342
7.260174751281738,7.124138832092285,1.6253808736801147
7.358922004699707,7.260517597198486,1.7332489490509033
