threshold,delta_min,hold_rate,action_rate,action_accuracy_non_hold,conflict_rate,precision_up,precision_down,score
0.45,0.02,0.19424460431654678,0.8057553956834532,0.5386904761904762,0.6442845723421263,0.5412621359223301,0.5271739130434783,0.15439926236468857
0.46,0.02,0.19424460431654678,0.8057553956834532,0.5386904761904762,0.5179856115107914,0.5412621359223301,0.5271739130434783,0.2092196746200162
0.47000000000000003,0.02,0.19424460431654678,0.8057553956834532,0.5386904761904762,0.3780975219824141,0.5412621359223301,0.5271739130434783,0.26993848566230944
0.48000000000000004,0.02,0.1950439648281375,0.8049560351718625,0.5392254220456802,0.2270183852917666,0.5419198055893074,0.5271739130434783,0.3355148015879862
0.49000000000000005,0.02,0.20463629096722621,0.7953637090327738,0.5407035175879397,0.09352517985611511,0.5442260442260443,0.5248618784530387,0.3898348946741887
0.5,0.02,0.26298960831334933,0.7370103916866507,0.5498915401301518,0.01598721023181455,0.5562913907284768,0.5209580838323353,0.39879655028974426
0.51,0.02,0.36051159072741806,0.6394884092725819,0.54875,0.003996802557953637,0.5565476190476191,0.5078125,0.34951670957398745
0.52,0.02,0.48840927258193445,0.5115907274180655,0.5734375,0.0007993605115907274,0.5753176043557169,0.5617977528089888,0.29313080311130796
0.53,0.02,0.6195043964828137,0.38049560351718625,0.592436974789916,0.0,0.5934579439252337,0.5833333333333334,0.22541966426858515
0.54,0.02,0.7306155075939249,0.26938449240607515,0.6142433234421365,0.0,0.6161290322580645,0.5925925925925926,0.16546762589928057
0.55,0.02,0.8081534772182254,0.19184652278177458,0.6541666666666667,0.0,0.6545454545454545,0.65,0.12549960031974422
0.56,0.02,0.8665067945643485,0.1334932054356515,0.6586826347305389,0.0,0.6580645161290323,0.6666666666666666,0.08792965627498002
0.5700000000000001,0.02,0.8960831334932055,0.10391686650679456,0.6384615384615384,0.0,0.6475409836065574,0.5,0.06634692246203037
0.5800000000000001,0.02,0.9320543565147882,0.06794564348521183,0.6,0.0,0.6049382716049383,0.5,0.040767386091127095
0.5900000000000001,0.02,0.9520383693045563,0.047961630695443645,0.65,0.0,0.6491228070175439,0.6666666666666666,0.03117505995203837
0.6000000000000001,0.02,0.964828137490008,0.035171862509992005,0.6136363636363636,0.0,0.6097560975609756,0.6666666666666666,0.02158273381294964
0.6100000000000001,0.02,0.9744204636290967,0.025579536370903277,0.71875,0.0,0.7241379310344828,0.6666666666666666,0.01838529176658673
0.6200000000000001,0.02,0.982414068745004,0.017585931254996003,0.7272727272727273,0.0,0.7368421052631579,0.6666666666666666,0.012789768185451638
0.6300000000000001,0.02,0.9896083133493205,0.010391686650679457,0.6923076923076923,0.0,0.7272727272727273,0.5,0.007194244604316547
0.6400000000000001,0.02,0.9920063948840927,0.007993605115907274,0.7,0.0,0.6666666666666666,1.0,0.005595523581135091
0.6500000000000001,0.02,0.9936051159072742,0.006394884092725819,0.75,0.0,0.7142857142857143,1.0,0.004796163069544364
0.6600000000000001,0.02,0.9952038369304557,0.004796163069544364,0.6666666666666666,0.0,0.6666666666666666,0.0,0.003197442046362909
0.6700000000000002,0.02,0.996802557953637,0.0031974420463629096,0.5,0.0,0.5,0.0,0.0015987210231814548
0.6800000000000002,0.02,0.996802557953637,0.0031974420463629096,0.5,0.0,0.5,0.0,0.0015987210231814548
0.6900000000000002,0.02,0.9976019184652278,0.002398081534772182,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0015987210231814546
0.7000000000000002,0.02,0.9984012789768185,0.0015987210231814548,0.5,0.0,0.5,0.0,0.0007993605115907274
0.7100000000000002,0.02,0.9984012789768185,0.0015987210231814548,0.5,0.0,0.5,0.0,0.0007993605115907274
0.7200000000000002,0.02,0.9984012789768185,0.0015987210231814548,0.5,0.0,0.5,0.0,0.0007993605115907274
0.7300000000000002,0.02,0.9992006394884093,0.0007993605115907274,1.0,0.0,1.0,0.0,0.0007993605115907274
0.7400000000000002,0.02,0.9992006394884093,0.0007993605115907274,1.0,0.0,1.0,0.0,0.0007993605115907274
0.7500000000000002,0.02,0.9992006394884093,0.0007993605115907274,1.0,0.0,1.0,0.0,0.0007993605115907274
0.45,0.04,0.36290967226219023,0.6370903277378097,0.5495608531994981,0.6442845723421263,0.5552325581395349,0.5137614678899083,0.12454305141019077
0.46,0.04,0.36290967226219023,0.6370903277378097,0.5495608531994981,0.5179856115107914,0.5552325581395349,0.5137614678899083,0.16876283146144955
0.47000000000000003,0.04,0.36290967226219023,0.6370903277378097,0.5495608531994981,0.3780975219824141,0.5552325581395349,0.5137614678899083,0.2177404359486032
0.48000000000000004,0.04,0.36290967226219023,0.6370903277378097,0.5495608531994981,0.2270183852917666,0.5552325581395349,0.5137614678899083,0.2706362487947292
0.49000000000000005,0.04,0.36370903277378097,0.636290967226219,0.5489949748743719,0.09352517985611511,0.5552325581395349,0.5092592592592593,0.31665027690078157
0.5,0.04,0.37410071942446044,0.6258992805755396,0.5530012771392082,0.01598721023181455,0.5591715976331361,0.514018691588785,0.3405895587287165
0.51,0.04,0.4132693844924061,0.586730615507594,0.5504087193460491,0.003996802557953637,0.5585443037974683,0.5,0.3216509126831229
0.52,0.04,0.49960031974420466,0.5003996802557954,0.5686900958466453,0.0007993605115907274,0.575091575091575,0.525,0.2843448662333123
0.53,0.04,0.6219024780175859,0.3780975219824141,0.5919661733615222,0.0,0.594847775175644,0.5652173913043478,0.2238209432454037
0.54,0.04,0.7314148681055156,0.2685851318944844,0.6130952380952381,0.0,0.6161290322580645,0.5769230769230769,0.16466826538768986
0.55,0.04,0.8081534772182254,0.19184652278177458,0.6541666666666667,0.0,0.6545454545454545,0.65,0.12549960031974422
0.56,0.04,0.8665067945643485,0.1334932054356515,0.6586826347305389,0.0,0.6580645161290323,0.6666666666666666,0.08792965627498002
0.5700000000000001,0.04,0.8960831334932055,0.10391686650679456,0.6384615384615384,0.0,0.6475409836065574,0.5,0.06634692246203037
0.5800000000000001,0.04,0.9320543565147882,0.06794564348521183,0.6,0.0,0.6049382716049383,0.5,0.040767386091127095
0.5900000000000001,0.04,0.9520383693045563,0.047961630695443645,0.65,0.0,0.6491228070175439,0.6666666666666666,0.03117505995203837
0.6000000000000001,0.04,0.964828137490008,0.035171862509992005,0.6136363636363636,0.0,0.6097560975609756,0.6666666666666666,0.02158273381294964
0.6100000000000001,0.04,0.9744204636290967,0.025579536370903277,0.71875,0.0,0.7241379310344828,0.6666666666666666,0.01838529176658673
0.6200000000000001,0.04,0.982414068745004,0.017585931254996003,0.7272727272727273,0.0,0.7368421052631579,0.6666666666666666,0.012789768185451638
0.6300000000000001,0.04,0.9896083133493205,0.010391686650679457,0.6923076923076923,0.0,0.7272727272727273,0.5,0.007194244604316547
0.6400000000000001,0.04,0.9920063948840927,0.007993605115907274,0.7,0.0,0.6666666666666666,1.0,0.005595523581135091
0.6500000000000001,0.04,0.9936051159072742,0.006394884092725819,0.75,0.0,0.7142857142857143,1.0,0.004796163069544364
0.6600000000000001,0.04,0.9952038369304557,0.004796163069544364,0.6666666666666666,0.0,0.6666666666666666,0.0,0.003197442046362909
0.6700000000000002,0.04,0.996802557953637,0.0031974420463629096,0.5,0.0,0.5,0.0,0.0015987210231814548
0.6800000000000002,0.04,0.996802557953637,0.0031974420463629096,0.5,0.0,0.5,0.0,0.0015987210231814548
0.6900000000000002,0.04,0.9976019184652278,0.002398081534772182,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0015987210231814546
0.7000000000000002,0.04,0.9984012789768185,0.0015987210231814548,0.5,0.0,0.5,0.0,0.0007993605115907274
0.7100000000000002,0.04,0.9984012789768185,0.0015987210231814548,0.5,0.0,0.5,0.0,0.0007993605115907274
0.7200000000000002,0.04,0.9984012789768185,0.0015987210231814548,0.5,0.0,0.5,0.0,0.0007993605115907274
0.7300000000000002,0.04,0.9992006394884093,0.0007993605115907274,1.0,0.0,1.0,0.0,0.0007993605115907274
0.7400000000000002,0.04,0.9992006394884093,0.0007993605115907274,1.0,0.0,1.0,0.0,0.0007993605115907274
0.7500000000000002,0.04,0.9992006394884093,0.0007993605115907274,1.0,0.0,1.0,0.0,0.0007993605115907274
0.45,0.06,0.5243804956035172,0.4756195043964828,0.5680672268907563,0.6442845723421263,0.5671641791044776,0.576271186440678,0.09610856478685954
0.46,0.06,0.5243804956035172,0.4756195043964828,0.5680672268907563,0.5179856115107914,0.5671641791044776,0.576271186440678,0.13023250464376698
