feature,lag,importance
returns,31,0.03221512585878372
log_returns,31,0.032883938401937485
volatility,31,0.03693271055817604
volatility_20,31,0.035432055592536926
range,31,0.03100317344069481
volume_zscore_20,31,0.033480893820524216
atr_14,31,0.03345374017953873
returns,30,0.03329028934240341
log_returns,30,0.032440874725580215
volatility,30,0.03397242724895477
volatility_20,30,0.032561760395765305
range,30,0.034122269600629807
volume_zscore_20,30,0.03338436037302017
atr_14,30,0.03305934742093086
returns,29,0.034807462245225906
log_returns,29,0.0353078693151474
volatility,29,0.03489268198609352
volatility_20,29,0.0316292978823185
range,29,0.030726566910743713
volume_zscore_20,29,0.03624456375837326
atr_14,29,0.034500788897275925
returns,28,0.0361144132912159
log_returns,28,0.03440403193235397
volatility,28,0.03462960943579674
volatility_20,28,0.03246251121163368
range,28,0.03376224637031555
volume_zscore_20,28,0.03171815723180771
atr_14,28,0.03465022146701813
returns,27,0.03172285854816437
log_returns,27,0.03166897967457771
volatility,27,0.03153795748949051
volatility_20,27,0.03237961232662201
range,27,0.033119555562734604
volume_zscore_20,27,0.03475308418273926
atr_14,27,0.03266530856490135
returns,26,0.03484134003520012
log_returns,26,0.032186366617679596
volatility,26,0.030138501897454262
volatility_20,26,0.032718364149332047
range,26,0.03673895448446274
volume_zscore_20,26,0.03272399306297302
atr_14,26,0.03271836042404175
returns,25,0.031647250056266785
log_returns,25,0.034237731248140335
volatility,25,0.033355358988046646
volatility_20,25,0.03523152694106102
range,25,0.035728711634874344
volume_zscore_20,25,0.03262005001306534
atr_14,25,0.03532768413424492
returns,24,0.03361064940690994
log_returns,24,0.03410544991493225
volatility,24,0.03491493687033653
volatility_20,24,0.03162107616662979
range,24,0.034003254026174545
volume_zscore_20,24,0.034071505069732666
atr_14,24,0.034081827849149704
returns,23,0.03545107692480087
log_returns,23,0.035359062254428864
volatility,23,0.03459734097123146
volatility_20,23,0.031842976808547974
range,23,0.03563211113214493
volume_zscore_20,23,0.032213181257247925
atr_14,23,0.03280992433428764
returns,22,0.03544415906071663
log_returns,22,0.03643731772899628
volatility,22,0.03511885926127434
volatility_20,22,0.03428373113274574
range,22,0.03267949819564819
volume_zscore_20,22,0.034248147159814835
atr_14,22,0.03312178701162338
returns,21,0.033102210611104965
log_returns,21,0.03157110512256622
volatility,21,0.03351103514432907
volatility_20,21,0.03331063315272331
range,21,0.032842546701431274
volume_zscore_20,21,0.033072713762521744
atr_14,21,0.035631708800792694
returns,20,0.03468920290470123
log_returns,20,0.035765666514635086
volatility,20,0.03449619933962822
volatility_20,20,0.03260255232453346
range,20,0.031122509390115738
volume_zscore_20,20,0.033601559698581696
atr_14,20,0.035296063870191574
returns,19,0.03413114696741104
log_returns,19,0.031708307564258575
volatility,19,0.03432883322238922
volatility_20,19,0.03438113257288933
range,19,0.03458988294005394
volume_zscore_20,19,0.036308079957962036
atr_14,19,0.03260420635342598
returns,18,0.03256076201796532
log_returns,18,0.0341658852994442
volatility,18,0.02877654880285263
volatility_20,18,0.033962495625019073
range,18,0.032191138714551926
volume_zscore_20,18,0.03271873667836189
atr_14,18,0.03275672346353531
returns,17,0.03489523380994797
log_returns,17,0.033314049243927
volatility,17,0.03172615170478821
volatility_20,17,0.03414684906601906
range,17,0.033975083380937576
volume_zscore_20,17,0.03275112807750702
atr_14,17,0.033410415053367615
returns,16,0.03235795721411705
log_returns,16,0.03189670667052269
volatility,16,0.03255148231983185
volatility_20,16,0.03418411314487457
range,16,0.03510983660817146
volume_zscore_20,16,0.03150394931435585
atr_14,16,0.03367847576737404
returns,15,0.034323785454034805
log_returns,15,0.032895565032958984
volatility,15,0.03245449438691139
volatility_20,15,0.034626927226781845
range,15,0.03479442745447159
