feature,importance
atr_14,0.03385202382924035
log_returns,0.03327353944769129
range,0.0331908039515838
returns,0.03354335168842226
volatility,0.033699453400913626
volatility_20,0.03320420940872282
volume_zscore_20,0.03355635906336829
