threshold,delta_min,hold_rate,action_rate,action_accuracy_non_hold,conflict_rate,precision_up,precision_down,score
0.45,0.02,0.26842948717948717,0.7315705128205128,0.5377875136911281,0.7139423076923077,0.5549242424242424,0.5142857142857142,0.1125435311883629
0.46,0.02,0.27003205128205127,0.7299679487179487,0.5389681668496158,0.5681089743589743,0.5570342205323194,0.5142857142857142,0.16991866473537148
0.47000000000000003,0.02,0.2780448717948718,0.7219551282051282,0.5360710321864595,0.3701923076923077,0.5521235521235521,0.5143603133159269,0.2437476886094674
0.48000000000000004,0.02,0.3076923076923077,0.6923076923076923,0.5370370370370371,0.19230769230769232,0.5491803278688525,0.5212765957446809,0.3002958579881657
0.49000000000000005,0.02,0.37419871794871795,0.625801282051282,0.5352112676056338,0.07051282051282051,0.5552941176470588,0.5112359550561798,0.3113186226166995
0.5,0.02,0.48878205128205127,0.5112179487179487,0.5376175548589341,0.023237179487179488,0.5590062111801242,0.5158227848101266,0.2684532431377383
0.51,0.02,0.6217948717948718,0.3782051282051282,0.5423728813559322,0.007211538461538462,0.5644444444444444,0.5222672064777328,0.2036489151873767
0.52,0.02,0.7347756410256411,0.265224358974359,0.5498489425981873,0.003205128205128205,0.6126760563380281,0.5026455026455027,0.1453659188034188
0.53,0.02,0.8213141025641025,0.17868589743589744,0.547085201793722,0.0,0.6483516483516484,0.4772727272727273,0.09775641025641026
0.54,0.02,0.8733974358974359,0.1266025641025641,0.5379746835443038,0.0,0.6349206349206349,0.47368421052631576,0.06810897435897435
0.55,0.02,0.9206730769230769,0.07932692307692307,0.5757575757575758,0.0,0.6764705882352942,0.5230769230769231,0.04567307692307693
0.56,0.02,0.9503205128205128,0.049679487179487176,0.5967741935483871,0.0,0.7647058823529411,0.5333333333333333,0.029647435897435896
0.5700000000000001,0.02,0.9639423076923077,0.036057692307692304,0.6444444444444445,0.0,0.8,0.5666666666666667,0.023237179487179488
0.5800000000000001,0.02,0.9735576923076923,0.026442307692307692,0.7272727272727273,0.0,0.7857142857142857,0.6842105263157895,0.019230769230769232
0.5900000000000001,0.02,0.9831730769230769,0.016826923076923076,0.6190476190476191,0.0,0.6666666666666666,0.5833333333333334,0.010416666666666666
0.6000000000000001,0.02,0.9887820512820513,0.011217948717948718,0.7142857142857143,0.0,0.6666666666666666,0.75,0.008012820512820514
0.6100000000000001,0.02,0.9911858974358975,0.008814102564102564,0.7272727272727273,0.0,0.75,0.7142857142857143,0.00641025641025641
0.6200000000000001,0.02,0.9951923076923077,0.004807692307692308,0.8333333333333334,0.0,1.0,0.8,0.004006410256410257
0.6300000000000001,0.02,0.9951923076923077,0.004807692307692308,0.8333333333333334,0.0,1.0,0.8,0.004006410256410257
0.6400000000000001,0.02,0.9983974358974359,0.0016025641025641025,1.0,0.0,0.0,1.0,0.0016025641025641025
