feature,lag,importance
returns,31,0.033830057829618454
log_returns,31,0.032797154039144516
volatility,31,0.03265908360481262
range,31,0.03278784081339836
volume,31,0.03382435068488121
ema_diff,31,0.03404957801103592
rsi_14,31,0.03266836330294609
returns,30,0.03218626230955124
log_returns,30,0.0345926396548748
volatility,30,0.03368070349097252
range,30,0.03558076173067093
volume,30,0.03547985851764679
ema_diff,30,0.03250589594244957
rsi_14,30,0.0305800661444664
returns,29,0.03276975452899933
log_returns,29,0.034848202019929886
volatility,29,0.033475227653980255
range,29,0.0324002206325531
volume,29,0.034139808267354965
ema_diff,29,0.03382064402103424
rsi_14,29,0.03463156893849373
returns,28,0.03544209152460098
log_returns,28,0.033123064786195755
volatility,28,0.032813746482133865
range,28,0.032057229429483414
volume,28,0.029930079355835915
ema_diff,28,0.03297003358602524
rsi_14,28,0.032709844410419464
returns,27,0.03118378110229969
log_returns,27,0.03394731879234314
volatility,27,0.03394347056746483
range,27,0.03222566843032837
volume,27,0.03190048784017563
ema_diff,27,0.03471984341740608
rsi_14,27,0.03408703953027725
returns,26,0.0344199575483799
log_returns,26,0.03503473103046417
volatility,26,0.032729875296354294
range,26,0.03210517764091492
volume,26,0.032583191990852356
ema_diff,26,0.034510355442762375
rsi_14,26,0.034328337758779526
returns,25,0.031365711241960526
log_returns,25,0.03302648290991783
volatility,25,0.03386508300900459
range,25,0.03254963457584381
volume,25,0.033628735691308975
ema_diff,25,0.03517543151974678
rsi_14,25,0.034026630222797394
returns,24,0.03295537829399109
log_returns,24,0.03467686101794243
volatility,24,0.0321405753493309
range,24,0.03207460045814514
volume,24,0.03240133076906204
ema_diff,24,0.03391434997320175
rsi_14,24,0.033096522092819214
returns,23,0.033276721835136414
log_returns,23,0.03330528363585472
volatility,23,0.03407028317451477
range,23,0.034414082765579224
volume,23,0.035579998046159744
ema_diff,23,0.038124505430459976
rsi_14,23,0.03346249833703041
returns,22,0.034146498888731
log_returns,22,0.02933560684323311
volatility,22,0.03434249013662338
range,22,0.03382457420229912
volume,22,0.032755106687545776
ema_diff,22,0.03646695613861084
rsi_14,22,0.03081590309739113
returns,21,0.03580445051193237
log_returns,21,0.03462180495262146
volatility,21,0.033535756170749664
range,21,0.03272302448749542
volume,21,0.03848016634583473
ema_diff,21,0.03428881615400314
rsi_14,21,0.03243428096175194
returns,20,0.03469415009021759
log_returns,20,0.034953728318214417
volatility,20,0.032084159553050995
range,20,0.03533598408102989
volume,20,0.03284692019224167
ema_diff,20,0.03007139079272747
rsi_14,20,0.03195526450872421
returns,19,0.0335092768073082
log_returns,19,0.030477840453386307
volatility,19,0.03341926261782646
range,19,0.03081495873630047
volume,19,0.03409857302904129
ema_diff,19,0.0294402614235878
rsi_14,19,0.029816435649991035
returns,18,0.03663159906864166
log_returns,18,0.03459423780441284
volatility,18,0.033136237412691116
range,18,0.030242670327425003
volume,18,0.03559417650103569
ema_diff,18,0.034930270165205
rsi_14,18,0.034538593143224716
returns,17,0.032487764954566956
log_returns,17,0.03578595817089081
volatility,17,0.032083578407764435
range,17,0.032538387924432755
volume,17,0.03491319715976715
ema_diff,17,0.03506100922822952
rsi_14,17,0.03126579523086548
returns,16,0.03238150104880333
log_returns,16,0.033793989568948746
volatility,16,0.03315862640738487
range,16,0.033129267394542694
volume,16,0.03307724744081497
ema_diff,16,0.02931937202811241
rsi_14,16,0.03346743807196617
returns,15,0.03247438371181488
log_returns,15,0.036815810948610306
volatility,15,0.03236205503344536
range,15,0.03368477523326874
volume,15,0.031935129314661026
ema_diff,15,0.032037798315286636
rsi_14,15,0.0326063297688961
returns,14,0.03221103176474571
log_returns,14,0.03336288779973984
volatility,14,0.03392114117741585
range,14,0.03594692423939705
volume,14,0.033168282359838486
ema_diff,14,0.03265397995710373
rsi_14,14,0.03393499180674553
returns,13,0.03350270912051201
log_returns,13,0.03500475734472275
volatility,13,0.03202732279896736
range,13,0.032573964446783066
volume,13,0.034428857266902924
