net.0.weight,net.2.weight,net.4.weight
6.5901970863342285,6.396284103393555,0.760140061378479
6.713311672210693,6.31951379776001,0.7896082997322083
6.904512405395508,6.309045314788818,0.8230140805244446
7.167239665985107,6.363788604736328,0.9250594973564148
7.509973526000977,6.512164115905762,1.0193496942520142
7.8932037353515625,6.720343112945557,1.140617847442627
8.319215774536133,6.984803676605225,1.2960036993026733
8.749659538269043,7.278764247894287,1.4540787935256958
9.184354782104492,7.594491481781006,1.6088643074035645
9.578993797302246,7.888739109039307,1.7740592956542969
9.972173690795898,8.203988075256348,1.9409348964691162
