threshold,delta_min,hold_rate,action_rate,action_accuracy_non_hold,conflict_rate,precision_up,precision_down,score
0.45,0.02,0.24619085805934243,0.7538091419406576,0.5404255319148936,0.7514033680834001,0.5447570332480819,0.5189873417721519,0.1012727257527127
0.46,0.02,0.24779470729751404,0.7522052927024859,0.5394456289978679,0.6696070569366479,0.5435897435897435,0.5189873417721519,0.13406481891744682
0.47000000000000003,0.02,0.24859663191659984,0.7514033680834001,0.5389541088580576,0.5549318364073778,0.5435897435897435,0.5159235668789809,0.18024011436589754
0.48000000000000004,0.02,0.2526062550120289,0.7473937449879712,0.5396995708154506,0.39615076182838815,0.5438144329896907,0.5192307692307693,0.24357350986393003
0.49000000000000005,0.02,0.2654370489174018,0.7345629510825983,0.5393013100436681,0.23736968724939855,0.54296875,0.5202702702702703,0.3021165793895727
0.5,0.02,0.3023255813953488,0.6976744186046512,0.5367816091954023,0.09382518043303929,0.536986301369863,0.5357142857142857,0.3393613799019813
0.51,0.02,0.38011226944667204,0.619887730553328,0.5446313065976714,0.02165196471531676,0.5462962962962963,0.536,0.3303003390977159
0.52,0.02,0.5501202886928629,0.4498797113071371,0.5490196078431373,0.006415396952686447,0.5505376344086022,0.5416666666666666,0.24540822593309752
0.53,0.02,0.7201283079390537,0.27987169206094625,0.5759312320916905,0.0016038492381716118,0.5852842809364549,0.52,0.1609283290321792
0.54,0.02,0.8291900561347233,0.17080994386527668,0.5868544600938967,0.0,0.6086956521739131,0.4482758620689655,0.10024057738572575
0.55,0.02,0.9013632718524459,0.09863672814755413,0.6016260162601627,0.0,0.6019417475728155,0.6,0.059342421812349645
0.56,0.02,0.9286287089013633,0.07137129109863673,0.5842696629213483,0.0,0.5866666666666667,0.5714285714285714,0.04170008019246191
0.5700000000000001,0.02,0.9478748997594226,0.052125100240577385,0.5538461538461539,0.0,0.5636363636363636,0.5,0.028869286287089013
0.5800000000000001,0.02,0.9663191659983962,0.03368083400160385,0.6428571428571429,0.0,0.7058823529411765,0.375,0.02165196471531676
0.5900000000000001,0.02,0.9727345629510826,0.0272654370489174,0.6470588235294118,0.0,0.7142857142857143,0.3333333333333333,0.01764234161988773
0.6000000000000001,0.02,0.9799518845228549,0.020048115477145148,0.64,0.0,0.7,0.4,0.012830793905372895
0.6100000000000001,0.02,0.9871692060946271,0.012830793905372895,0.625,0.0,0.6666666666666666,0.5,0.00801924619085806
0.6200000000000001,0.02,0.9911788291900562,0.008821170809943865,0.7272727272727273,0.0,0.8571428571428571,0.5,0.006415396952686447
0.6300000000000001,0.02,0.9935846030473136,0.006415396952686447,0.625,0.0,0.8333333333333334,0.0,0.00400962309542903
0.6400000000000001,0.02,0.9943865276663993,0.0056134723336006415,0.7142857142857143,0.0,1.0,0.0,0.00400962309542903
0.6500000000000001,0.02,0.9951884522854851,0.0048115477145148355,0.6666666666666666,0.0,1.0,0.0,0.0032076984763432237
0.6600000000000001,0.02,0.9967923015236567,0.0032076984763432237,0.75,0.0,1.0,0.0,0.0024057738572574178
0.6700000000000002,0.02,0.9967923015236567,0.0032076984763432237,0.75,0.0,1.0,0.0,0.0024057738572574178
0.6800000000000002,0.02,0.9967923015236567,0.0032076984763432237,0.75,0.0,1.0,0.0,0.0024057738572574178
0.6900000000000002,0.02,0.9983961507618284,0.0016038492381716118,1.0,0.0,1.0,0.0,0.0016038492381716118
0.7000000000000002,0.02,0.9983961507618284,0.0016038492381716118,1.0,0.0,1.0,0.0,0.0016038492381716118
0.7100000000000002,0.02,0.9991980753809142,0.0008019246190858059,1.0,0.0,1.0,0.0,0.0008019246190858059
0.7200000000000002,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7300000000000002,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7400000000000002,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7500000000000002,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.04,0.46431435445068164,0.5356856455493184,0.5568862275449101,0.7514033680834001,0.5643224699828473,0.5058823529411764,0.07416034248033292
0.46,0.04,0.46511627906976744,0.5348837209302325,0.5562218890554723,0.6696070569366479,0.563573883161512,0.5058823529411764,0.09829653719046001
0.47000000000000003,0.04,0.4659182036888532,0.5340817963111467,0.5555555555555556,0.5549318364073778,0.563573883161512,0.5,0.1320571134958061
0.48000000000000004,0.04,0.46832397754611066,0.5316760224538893,0.5580693815987934,0.39615076182838815,0.5655172413793104,0.5060240963855421,0.17916938101322888
0.49000000000000005,0.04,0.4755412991178829,0.5244587008821171,0.5581039755351682,0.23736968724939855,0.5644599303135889,0.5125,0.22322378841537255
0.5,0.04,0.491579791499599,0.5084202085004009,0.5583596214511041,0.09382518043303929,0.563963963963964,0.5189873417721519,0.25724609954025984
0.51,0.04,0.5180433039294307,0.48195669607056935,0.562396006655574,0.02165196471531676,0.5681818181818182,0.5205479452054794,0.2651817449288075
0.52,0.04,0.6086607858861267,0.3913392141138733,0.5614754098360656,0.006415396952686447,0.5714285714285714,0.5,0.21831770748593737
0.53,0.04,0.7329591018444266,0.26704089815557336,0.5765765765765766,0.0016038492381716118,0.5902777777777778,0.4888888888888889,0.15372258295611152
0.54,0.04,0.834803528468324,0.16519647153167602,0.5970873786407767,0.0,0.6201117318435754,0.4444444444444444,0.09863672814755411
0.55,0.04,0.9021651964715317,0.09783480352846832,0.5983606557377049,0.0,0.6019417475728155,0.5789473684210527,0.05854049719326383
0.56,0.04,0.9286287089013633,0.07137129109863673,0.5842696629213483,0.0,0.5866666666666667,0.5714285714285714,0.04170008019246191
0.5700000000000001,0.04,0.9478748997594226,0.052125100240577385,0.5538461538461539,0.0,0.5636363636363636,0.5,0.028869286287089013
0.5800000000000001,0.04,0.9663191659983962,0.03368083400160385,0.6428571428571429,0.0,0.7058823529411765,0.375,0.02165196471531676
0.5900000000000001,0.04,0.9727345629510826,0.0272654370489174,0.6470588235294118,0.0,0.7142857142857143,0.3333333333333333,0.01764234161988773
0.6000000000000001,0.04,0.9799518845228549,0.020048115477145148,0.64,0.0,0.7,0.4,0.012830793905372895
0.6100000000000001,0.04,0.9871692060946271,0.012830793905372895,0.625,0.0,0.6666666666666666,0.5,0.00801924619085806
0.6200000000000001,0.04,0.9911788291900562,0.008821170809943865,0.7272727272727273,0.0,0.8571428571428571,0.5,0.006415396952686447
0.6300000000000001,0.04,0.9935846030473136,0.006415396952686447,0.625,0.0,0.8333333333333334,0.0,0.00400962309542903
0.6400000000000001,0.04,0.9943865276663993,0.0056134723336006415,0.7142857142857143,0.0,1.0,0.0,0.00400962309542903
0.6500000000000001,0.04,0.9951884522854851,0.0048115477145148355,0.6666666666666666,0.0,1.0,0.0,0.0032076984763432237
0.6600000000000001,0.04,0.9967923015236567,0.0032076984763432237,0.75,0.0,1.0,0.0,0.0024057738572574178
0.6700000000000002,0.04,0.9967923015236567,0.0032076984763432237,0.75,0.0,1.0,0.0,0.0024057738572574178
0.6800000000000002,0.04,0.9967923015236567,0.0032076984763432237,0.75,0.0,1.0,0.0,0.0024057738572574178
0.6900000000000002,0.04,0.9983961507618284,0.0016038492381716118,1.0,0.0,1.0,0.0,0.0016038492381716118
0.7000000000000002,0.04,0.9983961507618284,0.0016038492381716118,1.0,0.0,1.0,0.0,0.0016038492381716118
0.7100000000000002,0.04,0.9991980753809142,0.0008019246190858059,1.0,0.0,1.0,0.0,0.0008019246190858059
0.7200000000000002,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7300000000000002,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7400000000000002,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7500000000000002,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.06,0.6351242983159583,0.3648757016840417,0.578021978021978,0.7514033680834001,0.5865384615384616,0.48717948717948717,0.052430564710557945
0.46,0.06,0.6359262229350441,0.3640737770649559,0.5770925110132159,0.6696070569366479,0.5855421686746988,0.48717948717948717,0.06941696157385586
0.47000000000000003,0.06,0.6359262229350441,0.3640737770649559,0.5770925110132159,0.5549318364073778,0.5855421686746988,0.48717948717948717,0.093510712799733
0.48000000000000004,0.06,0.6375300721732157,0.3624699278267843,0.5796460176991151,0.39615076182838815,0.5883777239709443,0.48717948717948717,0.12687129142017828
0.49000000000000005,0.06,0.6399358460304732,0.36006415396952685,0.579064587973274,0.23736968724939855,0.5888077858880778,0.47368421052631576,0.15900872599451193
0.5,0.06,0.6479550922213312,0.3520449077786688,0.5808656036446469,0.09382518043303929,0.5910224438902744,0.47368421052631576,0.18530439373662785
0.51,0.06,0.6583801122694467,0.34161988773055335,0.5845070422535211,0.02165196471531676,0.5938303341902313,0.4864864864864865,0.19535578250672506
0.52,0.06,0.6976744186046512,0.3023255813953488,0.5915119363395226,0.006415396952686447,0.6029411764705882,0.4864864864864865,0.17768192981519723
0.53,0.06,0.7650360866078588,0.23496391339214115,0.5972696245733788,0.0016038492381716118,0.6053639846743295,0.53125,0.14011172925687249
0.54,0.06,0.8452285485164395,0.15477145148356056,0.616580310880829,0.0,0.6294117647058823,0.5217391304347826,0.0954290296712109
0.55,0.06,0.9037690457097033,0.09623095429029671,0.5916666666666667,0.0,0.594059405940594,0.5789473684210527,0.05693664795509222
0.56,0.06,0.9294306335204491,0.07056936647955092,0.5795454545454546,0.0,0.581081081081081,0.5714285714285714,0.0408981555733761
0.5700000000000001,0.06,0.9478748997594226,0.052125100240577385,0.5538461538461539,0.0,0.5636363636363636,0.5,0.028869286287089013
0.5800000000000001,0.06,0.9663191659983962,0.03368083400160385,0.6428571428571429,0.0,0.7058823529411765,0.375,0.02165196471531676
0.5900000000000001,0.06,0.9727345629510826,0.0272654370489174,0.6470588235294118,0.0,0.7142857142857143,0.3333333333333333,0.01764234161988773
0.6000000000000001,0.06,0.9799518845228549,0.020048115477145148,0.64,0.0,0.7,0.4,0.012830793905372895
0.6100000000000001,0.06,0.9871692060946271,0.012830793905372895,0.625,0.0,0.6666666666666666,0.5,0.00801924619085806
0.6200000000000001,0.06,0.9911788291900562,0.008821170809943865,0.7272727272727273,0.0,0.8571428571428571,0.5,0.006415396952686447
0.6300000000000001,0.06,0.9935846030473136,0.006415396952686447,0.625,0.0,0.8333333333333334,0.0,0.00400962309542903
0.6400000000000001,0.06,0.9943865276663993,0.0056134723336006415,0.7142857142857143,0.0,1.0,0.0,0.00400962309542903
0.6500000000000001,0.06,0.9951884522854851,0.0048115477145148355,0.6666666666666666,0.0,1.0,0.0,0.0032076984763432237
0.6600000000000001,0.06,0.9967923015236567,0.0032076984763432237,0.75,0.0,1.0,0.0,0.0024057738572574178
0.6700000000000002,0.06,0.9967923015236567,0.0032076984763432237,0.75,0.0,1.0,0.0,0.0024057738572574178
0.6800000000000002,0.06,0.9967923015236567,0.0032076984763432237,0.75,0.0,1.0,0.0,0.0024057738572574178
0.6900000000000002,0.06,0.9983961507618284,0.0016038492381716118,1.0,0.0,1.0,0.0,0.0016038492381716118
0.7000000000000002,0.06,0.9983961507618284,0.0016038492381716118,1.0,0.0,1.0,0.0,0.0016038492381716118
0.7100000000000002,0.06,0.9991980753809142,0.0008019246190858059,1.0,0.0,1.0,0.0,0.0008019246190858059
0.7200000000000002,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7300000000000002,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7400000000000002,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7500000000000002,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.08,0.781074578989575,0.21892542101042503,0.608058608058608,0.7514033680834001,0.609375,0.5882352941176471,0.03309305605305179
0.46,0.08,0.7818765036086608,0.2181234963913392,0.6066176470588235,0.6696070569366479,0.6078431372549019,0.5882352941176471,0.0437167887774283
