feature,lag,importance
returns,31,0.030606595799326897
log_returns,31,0.03290988504886627
sma_5,31,0.03109646774828434
sma_20,31,0.03261399641633034
ema_12,31,0.030206207185983658
ema_26,31,0.034150972962379456
ema_diff,31,0.026545627042651176
roc_5,31,0.03146127611398697
momentum_10,31,0.032364197075366974
returns,30,0.03184153884649277
log_returns,30,0.03406604751944542
sma_5,30,0.031846243888139725
sma_20,30,0.030790377408266068
ema_12,30,0.030242187902331352
ema_26,30,0.029828175902366638
ema_diff,30,0.028657782822847366
roc_5,30,0.03177911788225174
momentum_10,30,0.02695566415786743
returns,29,0.03360367938876152
log_returns,29,0.03127421438694
sma_5,29,0.028792040422558784
sma_20,29,0.027647793292999268
ema_12,29,0.028239712119102478
ema_26,29,0.03193863108754158
ema_diff,29,0.03128845617175102
roc_5,29,0.03241203725337982
momentum_10,29,0.030179830268025398
returns,28,0.030013810843229294
log_returns,28,0.033654164522886276
sma_5,28,0.03548714891076088
sma_20,28,0.03362719342112541
ema_12,28,0.02927187643945217
ema_26,28,0.03164840489625931
ema_diff,28,0.029596731066703796
roc_5,28,0.03324928879737854
momentum_10,28,0.03270399942994118
returns,27,0.03602350875735283
log_returns,27,0.029725804924964905
sma_5,27,0.03161477670073509
sma_20,27,0.026436438784003258
ema_12,27,0.03270403668284416
ema_26,27,0.028498301282525063
ema_diff,27,0.031025677919387817
roc_5,27,0.02990606613457203
momentum_10,27,0.02948109060525894
returns,26,0.02897600829601288
log_returns,26,0.031779251992702484
sma_5,26,0.030554132536053658
sma_20,26,0.026609079912304878
ema_12,26,0.03037005104124546
ema_26,26,0.0303459782153368
ema_diff,26,0.028471926227211952
roc_5,26,0.034476138651371
momentum_10,26,0.03336465731263161
returns,25,0.028279926627874374
log_returns,25,0.031574517488479614
sma_5,25,0.03023245930671692
sma_20,25,0.026323679834604263
ema_12,25,0.030330810695886612
ema_26,25,0.027155224233865738
ema_diff,25,0.032381899654865265
roc_5,25,0.03273637220263481
momentum_10,25,0.03064085729420185
returns,24,0.030122166499495506
log_returns,24,0.03394102305173874
sma_5,24,0.034914158284664154
sma_20,24,0.02676476165652275
ema_12,24,0.029704883694648743
ema_26,24,0.029315439984202385
ema_diff,24,0.0284468624740839
roc_5,24,0.030840784311294556
momentum_10,24,0.02865494042634964
returns,23,0.029618993401527405
log_returns,23,0.03442820906639099
sma_5,23,0.030629772692918777
sma_20,23,0.029648512601852417
ema_12,23,0.02598606050014496
ema_26,23,0.03018246404826641
ema_diff,23,0.031773343682289124
roc_5,23,0.031122468411922455
momentum_10,23,0.03592215105891228
returns,22,0.030686065554618835
log_returns,22,0.03698188066482544
sma_5,22,0.031027130782604218
sma_20,22,0.02759772352874279
ema_12,22,0.024497196078300476
ema_26,22,0.028806867077946663
ema_diff,22,0.03043387643992901
roc_5,22,0.0347474105656147
momentum_10,22,0.03118666633963585
returns,21,0.03426037356257439
log_returns,21,0.028460610657930374
sma_5,21,0.03165251761674881
sma_20,21,0.035656191408634186
ema_12,21,0.03597335144877434
ema_26,21,0.026500090956687927
ema_diff,21,0.028986668214201927
roc_5,21,0.031186997890472412
momentum_10,21,0.03201353922486305
returns,20,0.0298793725669384
log_returns,20,0.028728928416967392
sma_5,20,0.032250650227069855
sma_20,20,0.031611472368240356
ema_12,20,0.03382647782564163
ema_26,20,0.029854893684387207
ema_diff,20,0.03194737434387207
roc_5,20,0.03121574968099594
momentum_10,20,0.029517224058508873
returns,19,0.03221540525555611
log_returns,19,0.03345459699630737
sma_5,19,0.033829160034656525
sma_20,19,0.026314957067370415
ema_12,19,0.03039538860321045
ema_26,19,0.031436264514923096
ema_diff,19,0.029265454038977623
roc_5,19,0.02777138538658619
momentum_10,19,0.02678268402814865
returns,18,0.032902225852012634
log_returns,18,0.02990039810538292
sma_5,18,0.031320102512836456
sma_20,18,0.02865702100098133
ema_12,18,0.027740512043237686
ema_26,18,0.030897829681634903
ema_diff,18,0.027938760817050934
roc_5,18,0.027208909392356873
momentum_10,18,0.025414351373910904
returns,17,0.03216034546494484
log_returns,17,0.03362411633133888
sma_5,17,0.033355895429849625
sma_20,17,0.03177987411618233
ema_12,17,0.03039790689945221
ema_26,17,0.030064860358834267
ema_diff,17,0.028627842664718628
roc_5,17,0.03229512646794319
momentum_10,17,0.03342467173933983
returns,16,0.03401078283786774
log_returns,16,0.030538851395249367
sma_5,16,0.03592782840132713
sma_20,16,0.027851905673742294
ema_12,16,0.027811773121356964
ema_26,16,0.035668469965457916
ema_diff,16,0.03309774026274681
roc_5,16,0.027594929561018944
momentum_10,16,0.028182903304696083
returns,15,0.02974148467183113
log_returns,15,0.031363312155008316
sma_5,15,0.029064966365695
sma_20,15,0.02655276656150818
ema_12,15,0.03460181877017021
ema_26,15,0.029367143288254738
ema_diff,15,0.028214789927005768
roc_5,15,0.029850397258996964
momentum_10,15,0.02959795482456684
returns,14,0.02925684303045273
log_returns,14,0.03143521398305893
sma_5,14,0.026954486966133118
sma_20,14,0.02928135171532631
ema_12,14,0.027307018637657166
ema_26,14,0.028658464550971985
ema_diff,14,0.03238824009895325
roc_5,14,0.02811599150300026
momentum_10,14,0.028473494574427605
returns,13,0.030913550406694412
log_returns,13,0.031154761090874672
sma_5,13,0.036625683307647705
sma_20,13,0.024155834689736366
ema_12,13,0.026476891711354256
ema_26,13,0.03425176069140434
ema_diff,13,0.028123987838625908
roc_5,13,0.03340713307261467
momentum_10,13,0.02958483248949051
returns,12,0.03165508061647415
log_returns,12,0.03077445924282074
sma_5,12,0.030210787430405617
sma_20,12,0.03124343976378441
ema_12,12,0.028358139097690582
ema_26,12,0.0303935669362545
ema_diff,12,0.027567939832806587
roc_5,12,0.033115506172180176
momentum_10,12,0.029752762988209724
returns,11,0.030953530222177505
log_returns,11,0.03281903639435768
sma_5,11,0.027942411601543427
sma_20,11,0.027613040059804916
ema_12,11,0.029116133227944374
ema_26,11,0.029219135642051697
ema_diff,11,0.032130952924489975
roc_5,11,0.03013543039560318
momentum_10,11,0.028900807723402977
returns,10,0.03272060304880142
log_returns,10,0.03222275897860527
sma_5,10,0.028651632368564606
sma_20,10,0.027582427486777306
ema_12,10,0.03140494227409363
ema_26,10,0.029484504833817482
ema_diff,10,0.029613114893436432
roc_5,10,0.03374839201569557
momentum_10,10,0.03041420318186283
returns,9,0.034433234483003616
log_returns,9,0.03366208076477051
sma_5,9,0.03026263229548931
sma_20,9,0.027157878503203392
ema_12,9,0.03192763775587082
ema_26,9,0.02729816548526287
ema_diff,9,0.025693239644169807
roc_5,9,0.030325207859277725
momentum_10,9,0.03038288839161396
returns,8,0.0293964184820652
log_returns,8,0.025779027491807938
sma_5,8,0.032581400126218796
sma_20,8,0.029635630548000336
ema_12,8,0.03214949369430542
ema_26,8,0.029796194285154343
ema_diff,8,0.0332486629486084
roc_5,8,0.02939733862876892
momentum_10,8,0.03101004660129547
returns,7,0.03357449546456337
log_returns,7,0.03282315284013748
sma_5,7,0.029252657666802406
sma_20,7,0.031581901013851166
ema_12,7,0.025601323693990707
ema_26,7,0.03128661587834358
ema_diff,7,0.03246369585394859
roc_5,7,0.0305758249014616
momentum_10,7,0.02886125259101391
returns,6,0.031510721892118454
log_returns,6,0.03221293166279793
sma_5,6,0.03498911112546921
sma_20,6,0.02547380141913891
ema_12,6,0.030782634392380714
ema_26,6,0.03579683229327202
ema_diff,6,0.030245458707213402
roc_5,6,0.0313202403485775
momentum_10,6,0.028222380205988884
returns,5,0.02900521084666252
log_returns,5,0.03171270713210106
sma_5,5,0.031480297446250916
sma_20,5,0.03424576297402382
ema_12,5,0.03184857591986656
ema_26,5,0.03237881511449814
ema_diff,5,0.03275204449892044
roc_5,5,0.02554124779999256
momentum_10,5,0.03111409582197666
returns,4,0.03297620266675949
log_returns,4,0.029182501137256622
sma_5,4,0.03323187306523323
sma_20,4,0.030748572200536728
ema_12,4,0.026607155799865723
ema_26,4,0.031129561364650726
ema_diff,4,0.03039051592350006
roc_5,4,0.025924375280737877
momentum_10,4,0.030963938683271408
returns,3,0.031923308968544006
log_returns,3,0.02983883209526539
sma_5,3,0.03199945017695427
sma_20,3,0.026807747781276703
ema_12,3,0.03246733546257019
ema_26,3,0.024173220619559288
ema_diff,3,0.031472235918045044
roc_5,3,0.030156545341014862
momentum_10,3,0.0301112849265337
returns,2,0.02877221629023552
log_returns,2,0.03308844938874245
sma_5,2,0.03360769897699356
sma_20,2,0.02920367568731308
ema_12,2,0.03304281085729599
ema_26,2,0.03202088549733162
ema_diff,2,0.029835902154445648
roc_5,2,0.026129046455025673
momentum_10,2,0.034720879048109055
returns,1,0.02882690168917179
log_returns,1,0.03383753448724747
sma_5,1,0.030143704265356064
sma_20,1,0.03279762342572212
ema_12,1,0.028993910178542137
ema_26,1,0.032574381679296494
ema_diff,1,0.027520738542079926
roc_5,1,0.03180962800979614
momentum_10,1,0.032790251076221466
returns,0,0.03445558622479439
log_returns,0,0.03418385982513428
sma_5,0,0.03496989235281944
sma_20,0,0.03575209900736809
ema_12,0,0.033024080097675323
ema_26,0,0.03326841816306114
ema_diff,0,0.02905101515352726
roc_5,0,0.03256159648299217
momentum_10,0,0.03232758492231369
