feature,importance
ema_12,0.030044010432902724
ema_26,0.03054345422424376
ema_diff,0.02997495495947078
log_returns,0.0319104099762626
momentum_10,0.030438065179623663
returns,0.031416130892466754
roc_5,0.030691186257172376
sma_20,0.029367641604039818
sma_5,0.031765599094796926
