net.0.weight,net.2.weight,net.4.weight
4.626548767089844,4.562145233154297,0.8023433685302734
4.658433437347412,4.553338050842285,0.820942223072052
4.719905853271484,4.567713737487793,0.8592270016670227
4.798501968383789,4.5972490310668945,0.9131729602813721
4.885014057159424,4.634807109832764,0.9663665890693665
4.985834121704102,4.685205459594727,1.0278122425079346
5.092272758483887,4.750422954559326,1.1002334356307983
5.213473796844482,4.826833724975586,1.182291030883789
5.328464508056641,4.905378341674805,1.2610620260238647
5.453684329986572,4.999329090118408,1.358107089996338
5.578904628753662,5.0941162109375,1.440208911895752
