episode,reward,hold_rate,accuracy,entropy,grad_norm,delta_weight_norm,weight_norm
1,-0.509,0.48,0.4326923076923077,0.6914809942245483,2.95373108288853,0.1158868744969368,9.29561996459961
2,-0.532,0.44,0.42857142857142855,0.6741943955421448,7.250604112246335,0.0835907906293869,9.295650482177734
3,-0.34450000000000003,0.515,0.5360824742268041,0.6920823454856873,2.086988782713059,0.0689006820321083,9.296309471130371
4,-0.455,0.45,0.4727272727272727,0.6877477169036865,3.029817910009417,0.05781365558505058,9.296936988830566
5,-0.43849999999999995,0.495,0.4752475247524752,0.6927789449691772,1.0739858737337422,0.049209486693143845,9.297792434692383
6,-0.29949999999999993,0.515,0.5670103092783505,0.6917293667793274,0.7447447756117681,0.0423642173409462,9.298662185668945
7,-0.4244999999999999,0.465,0.48598130841121495,0.6905837655067444,1.8817128199967554,0.03875831142067909,9.299495697021484
8,-0.5345,0.515,0.3917525773195876,0.6920707821846008,1.7923190336290071,0.03503628820180893,9.300522804260254
9,-0.308,0.46,0.5555555555555556,0.69244384765625,0.3432593400461233,0.031314898282289505,9.301563262939453
10,-0.3425,0.525,0.5368421052631579,0.6924589276313782,0.3479143197741481,0.027682101354002953,9.302559852600098
11,-0.457,0.44,0.4732142857142857,0.6864194869995117,1.7218776371423887,0.02707214653491974,9.30341911315918
12,-0.376,0.47,0.5188679245283019,0.6903883814811707,0.17515655594304258,0.024394266307353973,9.304256439208984
13,-0.4875,0.475,0.44761904761904764,0.671962320804596,2.3959744282425484,0.028126290068030357,9.305161476135254
14,-0.36200000000000004,0.49,0.5196078431372549,0.6685253977775574,0.40091460763768655,0.025415610522031784,9.30606746673584
15,-0.38199999999999995,0.44,0.5178571428571429,0.6844766736030579,1.0013359428861073,0.024392442777752876,9.30688190460205
16,-0.4475,0.525,0.4631578947368421,0.6926342844963074,0.24545384862492223,0.02217703126370907,9.307663917541504
17,-0.40049999999999997,0.535,0.4946236559139785,0.6856011748313904,0.6314489222758289,0.021128157153725624,9.30846881866455
18,-0.2875,0.575,0.5764705882352941,0.6863840818405151,1.0061803468540749,0.02111894078552723,9.309313774108887
19,-0.311,0.57,0.5581395348837209,0.6916115283966064,0.29920778439124734,0.019396843388676643,9.310104370117188
20,-0.451,0.52,0.4583333333333333,0.6876920461654663,0.8259131295184888,0.01817271113395691,9.31084156036377
21,-0.48400000000000004,0.53,0.43617021276595747,0.6851477026939392,0.7590568665467172,0.015879610553383827,9.311391830444336
22,-0.385,0.55,0.5,0.689769983291626,0.02892398295379256,0.014449458569288254,9.311912536621094
23,-0.5459999999999999,0.52,0.3958333333333333,0.6821516752243042,2.115797870508961,0.0198530200868845,9.312568664550781
24,-0.3505,0.485,0.5339805825242718,0.6866573691368103,0.5075133325738466,0.017769573256373405,9.313152313232422
25,-0.44049999999999995,0.485,0.47572815533980584,0.6815897822380066,0.15591670288728735,0.0163709856569767,9.313708305358887
26,-0.4255,0.485,0.4854368932038835,0.6904065012931824,0.3570147591425553,0.014990043826401234,9.314191818237305
27,-0.426,0.52,0.4791666666666667,0.6854356527328491,0.04316824579667853,0.013612227514386177,9.314648628234863
28,-0.5710000000000001,0.47,0.39622641509433965,0.656674861907959,3.8199413515570138,0.02622111327946186,9.314896583557129
29,-0.3345,0.565,0.5402298850574713,0.6905084848403931,0.08087898160313449,0.023941004648804665,9.31519603729248
30,-0.27599999999999997,0.52,0.5833333333333334,0.6847021579742432,0.6623162375703003,0.022235075011849403,9.31550121307373
