feature,importance
ema_12,0.02986489998875186
ema_26,0.0299483347334899
ema_diff,0.029367465700488538
log_returns,0.028996003209613264
momentum_10,0.02971316984621808
returns,0.029785487276967615
roc_5,0.029388930939603597
sma_20,0.029591996339149773
sma_5,0.029136703407857567
