feature,importance
atr_14,0.03347097971709445
log_returns,0.033241495315451175
range,0.03285921475617215
returns,0.03376032045343891
volatility,0.033509931759908795
volatility_20,0.03380974609171972
volume_zscore_20,0.03327825042651966
