net.0.weight,net.2.weight,net.4.weight
6.540930271148682,6.431268692016602,0.7912556529045105
6.581425189971924,6.375910758972168,0.8096593022346497
6.649365425109863,6.359971046447754,0.8530225157737732
6.747437000274658,6.3867621421813965,0.9174876809120178
6.86203670501709,6.441266059875488,0.9859146475791931
6.995058059692383,6.5289626121521,1.087825894355774
7.147822856903076,6.649980545043945,1.1985265016555786
7.313872814178467,6.790532112121582,1.317309021949768
7.486514091491699,6.946978569030762,1.4512934684753418
7.656400680541992,7.106659412384033,1.5732775926589966
7.824501037597656,7.278850078582764,1.7193148136138916
