feature,lag,importance
returns,31,0.035723406821489334
log_returns,31,0.03309231251478195
volatility,31,0.030843395739793777
volatility_20,31,0.0351497083902359
range,31,0.03294496238231659
volume_zscore_20,31,0.03299136832356453
atr_14,31,0.03545906022191048
returns,30,0.035154376178979874
log_returns,30,0.03293164074420929
volatility,30,0.03258190676569939
volatility_20,30,0.0347059890627861
range,30,0.029151128605008125
volume_zscore_20,30,0.032120782881975174
atr_14,30,0.032217174768447876
returns,29,0.03419216349720955
log_returns,29,0.029106171801686287
volatility,29,0.03517186641693115
volatility_20,29,0.03279705345630646
range,29,0.029865305870771408
volume_zscore_20,29,0.030800530686974525
atr_14,29,0.03461579233407974
returns,28,0.03249365836381912
log_returns,28,0.034851670265197754
volatility,28,0.037212222814559937
volatility_20,28,0.03246406465768814
range,28,0.03095363825559616
volume_zscore_20,28,0.031387124210596085
atr_14,28,0.032810647040605545
returns,27,0.03352384641766548
log_returns,27,0.03234804421663284
volatility,27,0.032030507922172546
volatility_20,27,0.032099559903144836
range,27,0.03393220901489258
volume_zscore_20,27,0.030278218910098076
atr_14,27,0.0338556282222271
returns,26,0.03448815643787384
log_returns,26,0.03514830023050308
volatility,26,0.035547997802495956
volatility_20,26,0.031995341181755066
range,26,0.032915905117988586
volume_zscore_20,26,0.03431762009859085
atr_14,26,0.03415604680776596
returns,25,0.03483089059591293
log_returns,25,0.03434343263506889
volatility,25,0.031705230474472046
volatility_20,25,0.035385340452194214
range,25,0.03255825862288475
volume_zscore_20,25,0.03178047016263008
atr_14,25,0.03441675752401352
returns,24,0.030980495736002922
log_returns,24,0.03374157473444939
volatility,24,0.03190437704324722
volatility_20,24,0.03457259014248848
range,24,0.034643493592739105
volume_zscore_20,24,0.03233591839671135
atr_14,24,0.03480641171336174
returns,23,0.03587240353226662
log_returns,23,0.030645735561847687
volatility,23,0.031751904636621475
volatility_20,23,0.03409789502620697
range,23,0.03383514657616615
volume_zscore_20,23,0.03462761268019676
atr_14,23,0.0335647352039814
returns,22,0.03614893555641174
log_returns,22,0.03406219556927681
volatility,22,0.033501382917165756
volatility_20,22,0.0320618562400341
range,22,0.03670641779899597
volume_zscore_20,22,0.035100243985652924
atr_14,22,0.030613485723733902
returns,21,0.03639598190784454
log_returns,21,0.03404555097222328
volatility,21,0.03214704245328903
volatility_20,21,0.031647082418203354
range,21,0.03394794091582298
volume_zscore_20,21,0.03478366881608963
atr_14,21,0.03421812877058983
returns,20,0.033889107406139374
log_returns,20,0.032340019941329956
volatility,20,0.032855596393346786
volatility_20,20,0.03432450443506241
range,20,0.03179263323545456
volume_zscore_20,20,0.03478226065635681
atr_14,20,0.03100309707224369
returns,19,0.034490928053855896
log_returns,19,0.03432406112551689
volatility,19,0.033391911536455154
volatility_20,19,0.031214436516165733
range,19,0.035169702023267746
volume_zscore_20,19,0.030507409945130348
atr_14,19,0.031830083578825
returns,18,0.032410040497779846
log_returns,18,0.03435750678181648
volatility,18,0.034855250269174576
volatility_20,18,0.03323693573474884
range,18,0.03258279338479042
volume_zscore_20,18,0.03315596282482147
