net.0.weight,net.2.weight,net.4.weight
6.526053428649902,6.417088031768799,0.7704071402549744
6.560622692108154,6.346044063568115,0.7960687279701233
6.633736610412598,6.3298234939575195,0.8419961929321289
6.742827892303467,6.368234157562256,0.9125350713729858
6.874443054199219,6.43714714050293,0.9879768490791321
7.019290447235107,6.536886692047119,1.0980132818222046
7.185683727264404,6.6674909591674805,1.215914249420166
7.364930152893066,6.832301139831543,1.3443083763122559
7.55087423324585,7.007786750793457,1.4945292472839355
7.738470554351807,7.192847728729248,1.6433112621307373
7.919863700866699,7.3842854499816895,1.7916991710662842
8.092048645019531,7.577792167663574,1.9473999738693237
