net.0.weight,net.2.weight,net.4.weight
6.49668550491333,6.455211162567139,0.7652173638343811
6.502035617828369,6.37980842590332,0.7834312319755554
6.5199737548828125,6.332386016845703,0.8088404536247253
6.559887886047363,6.320645332336426,0.8563901782035828
6.6091413497924805,6.332521438598633,0.9083198308944702
6.672101974487305,6.3730998039245605,0.9700137376785278
6.744187831878662,6.437033653259277,1.0399837493896484
6.826335430145264,6.518270969390869,1.127346158027649
6.916981220245361,6.615564823150635,1.2131013870239258
7.009064197540283,6.728437900543213,1.3073376417160034
7.104567527770996,6.852535724639893,1.4084482192993164
