feature,lag,importance
returns,15,0.04652303084731102
log_returns,15,0.04700637236237526
volatility,15,0.04640241712331772
range,15,0.04876786842942238
volume,15,0.04420383274555206
ema_diff,15,0.044070836156606674
rsi_14,15,0.047722458839416504
returns,14,0.04820295050740242
log_returns,14,0.04457544535398483
volatility,14,0.05050535500049591
range,14,0.044544097036123276
volume,14,0.04671124741435051
ema_diff,14,0.04252936318516731
rsi_14,14,0.04245414584875107
returns,13,0.04605275020003319
log_returns,13,0.04427390173077583
volatility,13,0.04883488267660141
range,13,0.0475795641541481
volume,13,0.046714115887880325
ema_diff,13,0.04495614394545555
rsi_14,13,0.045981187373399734
returns,12,0.045264385640621185
log_returns,12,0.0483839251101017
volatility,12,0.046189725399017334
range,12,0.044960033148527145
volume,12,0.04351682588458061
ema_diff,12,0.04711892828345299
rsi_14,12,0.05130518227815628
returns,11,0.04627751559019089
log_returns,11,0.043966542929410934
volatility,11,0.05003656446933746
range,11,0.04714931175112724
volume,11,0.04751784726977348
ema_diff,11,0.0434948168694973
rsi_14,11,0.04938694089651108
returns,10,0.049538835883140564
log_returns,10,0.0464310497045517
volatility,10,0.0489027202129364
range,10,0.04401940107345581
volume,10,0.04558008909225464
ema_diff,10,0.04473754018545151
rsi_14,10,0.04995432868599892
returns,9,0.05359160155057907
log_returns,9,0.04430845379829407
volatility,9,0.0483236126601696
range,9,0.049018584191799164
volume,9,0.049050576984882355
ema_diff,9,0.047931969165802
rsi_14,9,0.04948965460062027
returns,8,0.049699317663908005
log_returns,8,0.04936831071972847
volatility,8,0.04566507786512375
range,8,0.05060543119907379
volume,8,0.049753617495298386
ema_diff,8,0.04600025340914726
rsi_14,8,0.04895348846912384
returns,7,0.046331100165843964
log_returns,7,0.05201324075460434
volatility,7,0.043759785592556
range,7,0.04507890343666077
volume,7,0.04538785666227341
ema_diff,7,0.045855700969696045
rsi_14,7,0.047439999878406525
returns,6,0.046474888920784
log_returns,6,0.04648187756538391
volatility,6,0.04812240973114967
range,6,0.04414021596312523
volume,6,0.04581812769174576
ema_diff,6,0.04701685905456543
rsi_14,6,0.05229521170258522
returns,5,0.049257174134254456
log_returns,5,0.050064265727996826
volatility,5,0.04755876585841179
range,5,0.05015087127685547
volume,5,0.04622071608901024
ema_diff,5,0.050029732286930084
rsi_14,5,0.04601837322115898
returns,4,0.04374789819121361
log_returns,4,0.041974395513534546
volatility,4,0.04658593237400055
range,4,0.04744366556406021
volume,4,0.04693992808461189
ema_diff,4,0.05059931427240372
rsi_14,4,0.04265320301055908
returns,3,0.04556857421994209
log_returns,3,0.046252746134996414
volatility,3,0.04508117586374283
range,3,0.050029873847961426
volume,3,0.04246515780687332
ema_diff,3,0.048131588846445084
rsi_14,3,0.04584364593029022
returns,2,0.042280375957489014
log_returns,2,0.052805688232183456
volatility,2,0.04610724002122879
range,2,0.04467237368226051
volume,2,0.04654780402779579
ema_diff,2,0.04824542999267578
rsi_14,2,0.04267255216836929
returns,1,0.04904304817318916
log_returns,1,0.0493427999317646
volatility,1,0.04601966217160225
range,1,0.047890279442071915
volume,1,0.04836359992623329
ema_diff,1,0.04563254863023758
rsi_14,1,0.04043170064687729
returns,0,0.04844404384493828
log_returns,0,0.048222411423921585
volatility,0,0.046369392424821854
range,0,0.04513831064105034
volume,0,0.047413501888513565
ema_diff,0,0.04782189056277275
rsi_14,0,0.04857427254319191
