net.0.weight,net.2.weight,net.4.weight
6.692253112792969,6.599245548248291,0.7280048131942749
6.870979309082031,6.668809413909912,0.6934771537780762
7.078301906585693,6.758864402770996,0.7151009440422058
7.416118621826172,6.890029430389404,0.7472149729728699
7.7789740562438965,7.0318145751953125,0.7975640892982483
8.200952529907227,7.221376895904541,0.8503716588020325
8.646299362182617,7.426308631896973,0.9080759882926941
9.11296272277832,7.666988372802734,0.982650876045227
9.594650268554688,7.911131858825684,1.0907721519470215
10.089265823364258,8.162978172302246,1.1874074935913086
10.578801155090332,8.444437026977539,1.2617050409317017
11.055295944213867,8.717700004577637,1.387778639793396
