episode,reward,hold_rate,accuracy,entropy,grad_norm,delta_weight_norm,weight_norm
1,-0.527,0.48,0.4519230769230769,0.6921781897544861,3.6666872266636363,0.11584309488534927,9.317156791687012
2,-0.512,0.53,0.44680851063829785,0.691416323184967,5.669041176483761,0.08126941323280334,9.31772518157959
3,-0.4060000000000001,0.565,0.5287356321839081,0.6732513308525085,3.2216150891679134,0.0651925802230835,9.318425178527832
4,-0.35300000000000004,0.495,0.5643564356435643,0.6910098791122437,1.7865336447760891,0.05433210730552673,9.319453239440918
5,-0.468,0.545,0.4835164835164835,0.6897891163825989,2.244787500198969,0.048536479473114014,9.320332527160645
6,-0.379,0.535,0.5483870967741935,0.6904727816581726,1.3599568090806673,0.043099239468574524,9.321185111999512
7,-0.387,0.53,0.5425531914893617,0.6900599598884583,0.9233376987862904,0.039335642009973526,9.322071075439453
8,-0.5,0.525,0.42105263157894735,0.6930170059204102,0.8003151198104902,0.03494030982255936,9.323040008544922
9,-0.4930000000000001,0.52,0.46875,0.6928585767745972,0.6749708822084779,0.0313493087887764,9.324007987976074
10,-0.41600000000000004,0.465,0.5233644859813084,0.6925027966499329,0.8058180189927237,0.028177808970212936,9.325021743774414
11,-0.37900000000000006,0.485,0.5436893203883495,0.6927199959754944,0.39459987123582396,0.025306712836027145,9.325984954833984
12,-0.39799999999999996,0.57,0.5348837209302325,0.6811853051185608,1.6543295930589286,0.027009330689907074,9.326815605163574
13,-0.41400000000000003,0.56,0.5227272727272727,0.6900302171707153,0.9655348366300027,0.025197833776474,9.327685356140137
14,-0.398,0.495,0.5346534653465347,0.6928907632827759,0.1298610128777065,0.022749057039618492,9.328506469726562
15,-0.405,0.5,0.53,0.690743088722229,0.379516220331214,0.020843174308538437,9.329294204711914
16,-0.44300000000000006,0.57,0.5,0.690631091594696,1.0777704436928233,0.020976906642317772,9.330080032348633
17,-0.5750000000000001,0.525,0.4,0.6920586228370667,1.0216613199765794,0.020634768530726433,9.33077335357666
18,-0.345,0.575,0.5764705882352941,0.6867771148681641,0.455377185243122,0.018293747678399086,9.331430435180664
19,-0.43900000000000006,0.46,0.5092592592592593,0.6918618679046631,0.40480338094830887,0.01642056368291378,9.332014083862305
20,-0.42500000000000004,0.525,0.5157894736842106,0.6807379126548767,0.9149462098441791,0.0184150543063879,9.332600593566895
21,-0.348,0.47,0.5660377358490566,0.6898565292358398,0.28723434870323616,0.017211368307471275,9.333198547363281
22,-0.38299999999999995,0.495,0.5445544554455446,0.6919766068458557,0.12382992449100383,0.015791287645697594,9.333776473999023
23,-0.335,0.525,0.5789473684210527,0.6922570466995239,0.2043046769554986,0.014270452782511711,9.334309577941895
