feature,importance
ema_12,0.029843826545402408
ema_26,0.029806577833369374
ema_diff,0.029668949078768492
log_returns,0.02943618077551946
momentum_10,0.029533812718000263
returns,0.02917810034705326
roc_5,0.029234243847895414
sma_20,0.029364817775785923
sma_5,0.0300550939864479
