threshold,delta_min,hold_rate,action_rate,action_accuracy_non_hold,conflict_rate,precision_up,precision_down,score
0.45,0.02,0.27884615384615385,0.7211538461538461,0.5522222222222222,0.8141025641025641,0.562396006655574,0.5317725752508361,0.07403127054569363
0.46,0.02,0.2796474358974359,0.7203525641025641,0.5517241379310345,0.7115384615384616,0.5616666666666666,0.5317725752508361,0.11464497041420117
0.47000000000000003,0.02,0.28365384615384615,0.7163461538461539,0.5503355704697986,0.5544871794871795,0.5618729096989966,0.527027027027027,0.17563486193293884
0.48000000000000004,0.02,0.2900641025641026,0.7099358974358975,0.5485327313769752,0.34615384615384615,0.561344537815126,0.5223367697594502,0.2546227810650888
0.49000000000000005,0.02,0.3173076923076923,0.6826923076923077,0.5481220657276995,0.16666666666666666,0.5601374570446735,0.5222222222222223,0.31183226495726496
0.5,0.02,0.3998397435897436,0.6001602564102564,0.5554072096128171,0.036057692307692304,0.5563636363636364,0.5527638190954773,0.32131410256410253
0.51,0.02,0.5048076923076923,0.4951923076923077,0.5550161812297735,0.007211538461538462,0.5587044534412956,0.5403225806451613,0.2728577262080868
0.52,0.02,0.6338141025641025,0.3661858974358974,0.5733041575492341,0.0008012820512820513,0.5770171149144254,0.5416666666666666,0.20976767956936224
0.53,0.02,0.750801282051282,0.24919871794871795,0.572347266881029,0.0008012820512820513,0.57,0.6363636363636364,0.14251391970742935
0.54,0.02,0.8261217948717948,0.17387820512820512,0.576036866359447,0.0,0.5707547169811321,0.8,0.1001602564102564
0.55,0.02,0.8717948717948718,0.1282051282051282,0.59375,0.0,0.5911949685534591,1.0,0.07612179487179487
0.56,0.02,0.9046474358974359,0.0953525641025641,0.6218487394957983,0.0,0.6218487394957983,0.0,0.05929487179487179
0.5700000000000001,0.02,0.9302884615384616,0.06971153846153846,0.632183908045977,0.0,0.632183908045977,0.0,0.044070512820512824
0.5800000000000001,0.02,0.9535256410256411,0.046474358974358976,0.6379310344827587,0.0,0.6379310344827587,0.0,0.0296474358974359
0.5900000000000001,0.02,0.9663461538461539,0.03365384615384615,0.6428571428571429,0.0,0.6428571428571429,0.0,0.021634615384615384
0.6000000000000001,0.02,0.9759615384615384,0.02403846153846154,0.6333333333333333,0.0,0.6333333333333333,0.0,0.015224358974358974
0.6100000000000001,0.02,0.9815705128205128,0.01842948717948718,0.6956521739130435,0.0,0.6956521739130435,0.0,0.01282051282051282
0.6200000000000001,0.02,0.9855769230769231,0.014423076923076924,0.7222222222222222,0.0,0.7222222222222222,0.0,0.010416666666666668
0.6300000000000001,0.02,0.9887820512820513,0.011217948717948718,0.6428571428571429,0.0,0.6428571428571429,0.0,0.007211538461538462
