episode,reward,hold_rate,accuracy,entropy,grad_norm,delta_weight_norm,weight_norm
1,-0.4305,0.435,0.48672566371681414,0.6878635883331299,3.480726728840081,0.1067085787653923,9.2998628616333
2,-0.429,0.48,0.4807692307692308,0.6877553462982178,3.9412862182557413,0.07452729344367981,9.300557136535645
3,-0.18899999999999997,0.43,0.631578947368421,0.6892635226249695,1.7215223224476908,0.05965407192707062,9.30150318145752
4,-0.348,0.46,0.5370370370370371,0.6898894906044006,1.6880519023350116,0.05040855333209038,9.3026123046875
5,-0.355,0.5,0.53,0.6899353861808777,2.107643126887725,0.04450464993715286,9.30360221862793
6,-0.2475,0.475,0.6,0.6891528367996216,1.1276830079440128,0.03930443525314331,9.304494857788086
7,-0.4014999999999999,0.455,0.5045871559633027,0.6887038946151733,1.3684311966529519,0.03677719831466675,9.30541706085205
8,-0.5095000000000001,0.465,0.3925233644859813,0.6837379336357117,2.7288778169972807,0.036015041172504425,9.306561470031738
9,-0.35649999999999993,0.455,0.5321100917431193,0.687559187412262,0.5285477773119398,0.032500576227903366,9.307722091674805
10,-0.313,0.41,0.559322033898305,0.6878823637962341,0.5387164230982141,0.028973381966352463,9.308819770812988
11,-0.29849999999999993,0.445,0.5675675675675675,0.6872318983078003,0.27452995941449176,0.025870397686958313,9.309860229492188
12,-0.319,0.53,0.5531914893617021,0.6885789632797241,1.7156327179184572,0.026487205177545547,9.310845375061035
13,-0.3975,0.475,0.5047619047619047,0.6877052783966064,1.2651341158850833,0.025605982169508934,9.31194019317627
14,-0.375,0.4,0.525,0.6759385466575623,0.4210750038129028,0.023183077573776245,9.312946319580078
15,-0.37799999999999995,0.46,0.5185185185185185,0.6879823803901672,0.44901023394474093,0.021391676738858223,9.313897132873535
16,-0.5075,0.525,0.42105263157894735,0.687996506690979,2.2242705736662987,0.02420087903738022,9.314953804016113
17,-0.4775,0.425,0.4608695652173913,0.677817702293396,1.0458279011979732,0.023963207378983498,9.315977096557617
18,-0.3314999999999999,0.505,0.5454545454545454,0.6851747632026672,0.4213618163074361,0.022459352388978004,9.316980361938477
19,-0.4105,0.385,0.5040650406504065,0.6796441674232483,1.0233999840369163,0.020087826997041702,9.317811012268066
20,-0.363,0.46,0.5277777777777778,0.6821497082710266,0.08821655139153683,0.01831338182091713,9.318597793579102
21,-0.4675,0.425,0.46956521739130436,0.684488832950592,0.9825377561469156,0.018291957676410675,9.319278717041016
22,-0.2615,0.405,0.5882352941176471,0.6803287267684937,0.37772775772798195,0.017299100756645203,9.319976806640625
23,-0.44,0.45,0.4818181818181818,0.6790930032730103,0.8122104884382487,0.01692645065486431,9.320691108703613
24,-0.30599999999999994,0.42,0.5603448275862069,0.6766873002052307,0.28606279615246,0.015383732505142689,9.321358680725098
25,-0.311,0.42,0.5603448275862069,0.676596999168396,0.48047452022596654,0.01525511872023344,9.322016716003418
26,-0.25799999999999995,0.41,0.5847457627118644,0.653107225894928,1.0457361780683143,0.015074343420565128,9.32238483428955
27,-0.39149999999999996,0.405,0.5126050420168067,0.6798902750015259,0.33220693208352886,0.014178152196109295,9.322715759277344
28,-0.32199999999999995,0.44,0.5535714285714286,0.6797930598258972,1.95339208564391,0.020676566287875175,9.323118209838867
29,-0.393,0.46,0.5092592592592593,0.6786268353462219,0.45954245671511335,0.01946907676756382,9.323564529418945
30,-0.3245,0.465,0.5514018691588785,0.6810526847839355,0.011375024831816974,0.01775471493601799,9.324007987976074
31,-0.373,0.41,0.5254237288135594,0.6807368397712708,0.610070044640225,0.016978373751044273,9.324416160583496
32,-0.38599999999999995,0.42,0.5172413793103449,0.680163562297821,0.6869589987527173,0.017943253740668297,9.32484245300293
33,-0.384,0.43,0.5175438596491229,0.6781011819839478,0.8876508155138052,0.018377747386693954,9.325353622436523
34,-0.418,0.41,0.5,0.6794373989105225,0.29812372722175234,0.01736426167190075,9.325848579406738
35,-0.551,0.42,0.4224137931034483,0.6778613328933716,1.7354139741786818,0.022134816274046898,9.326592445373535
36,-0.3845,0.465,0.514018691588785,0.6671327948570251,0.22375577867477853,0.019921043887734413,9.327279090881348
37,-0.32799999999999996,0.41,0.5508474576271186,0.6639007329940796,0.08507569473276423,0.018075929954648018,9.327924728393555
38,-0.47,0.35,0.47692307692307695,0.6444429159164429,1.0207631366732515,0.01927637681365013,9.32841968536377
39,-0.48650000000000004,0.405,0.46218487394957986,0.6785707473754883,0.44576907415184797,0.0184090007096529,9.328865051269531
40,-0.3105,0.435,0.5575221238938053,0.6739169359207153,0.32923839427148144,0.016876965761184692,9.329316139221191
41,-0.30199999999999994,0.39,0.5655737704918032,0.6438972353935242,1.3108550588860284,0.01913234032690525,9.329764366149902
42,-0.4495,0.415,0.4358974358974359,0.6655758619308472,0.35124538034282,0.017260905355215073,9.330297470092773
43,-0.4525,0.425,0.4782608695652174,0.6619228720664978,0.10761652149935746,0.015704534947872162,9.330825805664062
44,-0.4865,0.455,0.44954128440366975,0.6791242957115173,0.595473662874827,0.014379427768290043,9.331412315368652
45,-0.347,0.39,0.5409836065573771,0.6618034839630127,0.8951043518082271,0.015523051843047142,9.33189868927002
46,-0.3889999999999999,0.38,0.5161290322580645,0.6208376288414001,0.5345418833501934,0.014756770804524422,9.332215309143066
47,-0.3725,0.375,0.528,0.6774934530258179,0.5270963840332017,0.013646687380969524,9.332620620727539
48,-0.43949999999999995,0.415,0.48717948717948717,0.6799087524414062,0.23239728183422345,0.012549995444715023,9.332988739013672
49,-0.309,0.43,0.5614035087719298,0.6224870085716248,3.436583301931738,0.023360222578048706,9.333088874816895
50,-0.34299999999999997,0.41,0.5423728813559322,0.6758780479431152,0.11291919999086972,0.021221593022346497,9.333219528198242
