net.0.weight,net.2.weight,net.4.weight
4.706806182861328,4.615931510925293,0.7682766914367676
4.8483123779296875,4.664263725280762,0.7937180995941162
5.031659126281738,4.737914085388184,0.8454247713088989
5.265373706817627,4.848869323730469,0.9082793593406677
5.5349345207214355,4.990511894226074,1.007627248764038
5.832770347595215,5.138374328613281,1.1044567823410034
6.154184341430664,5.320565700531006,1.2326366901397705
6.491459369659424,5.530581951141357,1.3769772052764893
6.826158046722412,5.732728004455566,1.5384784936904907
7.162595748901367,5.937994480133057,1.6911790370941162
7.477177619934082,6.14990758895874,1.8538837432861328
7.781537055969238,6.357067108154297,2.011735439300537
