feature,lag,importance
returns,31,0.04051784798502922
log_returns,31,0.04047419875860214
volatility,31,0.032981596887111664
range,31,0.029749473556876183
volume,31,0.03395915776491165
ema_diff,31,0.0316457524895668
rsi_14,31,0.03543343394994736
returns,30,0.034248847514390945
log_returns,30,0.030387427657842636
volatility,30,0.038776200264692307
range,30,0.03237788379192352
volume,30,0.0352792888879776
ema_diff,30,0.03286042436957359
rsi_14,30,0.031417082995176315
returns,29,0.03873061016201973
log_returns,29,0.03275740146636963
volatility,29,0.03626791387796402
range,29,0.03209315612912178
volume,29,0.036638617515563965
ema_diff,29,0.03541756793856621
rsi_14,29,0.03892992064356804
returns,28,0.03697953745722771
log_returns,28,0.03595656156539917
volatility,28,0.036778759211301804
range,28,0.029241962358355522
volume,28,0.029043953865766525
ema_diff,28,0.03839660435914993
rsi_14,28,0.031877417117357254
returns,27,0.03406551852822304
log_returns,27,0.03831928223371506
volatility,27,0.032219041138887405
range,27,0.03419661521911621
volume,27,0.03629550710320473
ema_diff,27,0.034899648278951645
rsi_14,27,0.03454696759581566
returns,26,0.03474264591932297
log_returns,26,0.03257350996136665
volatility,26,0.033085424453020096
range,26,0.03419889509677887
volume,26,0.0314844474196434
ema_diff,26,0.03224705159664154
rsi_14,26,0.03277689218521118
returns,25,0.031118150800466537
log_returns,25,0.037803974002599716
volatility,25,0.034611593931913376
range,25,0.03155621513724327
volume,25,0.03162318468093872
ema_diff,25,0.03384123742580414
rsi_14,25,0.03551661968231201
returns,24,0.03746780380606651
log_returns,24,0.034436047077178955
volatility,24,0.03017503023147583
range,24,0.032588936388492584
volume,24,0.03889394924044609
ema_diff,24,0.03365946561098099
rsi_14,24,0.03319811075925827
returns,23,0.034538473933935165
log_returns,23,0.036340437829494476
volatility,23,0.03416662663221359
range,23,0.035217225551605225
volume,23,0.032284464687108994
ema_diff,23,0.036904916167259216
rsi_14,23,0.03715943545103073
returns,22,0.027926510199904442
log_returns,22,0.035578787326812744
volatility,22,0.036372870206832886
range,22,0.0377219095826149
volume,22,0.03331609070301056
ema_diff,22,0.031727395951747894
rsi_14,22,0.03734489902853966
returns,21,0.03463859111070633
log_returns,21,0.031135881319642067
volatility,21,0.031317587941884995
range,21,0.03081466257572174
volume,21,0.036891501396894455
ema_diff,21,0.02958102710545063
rsi_14,21,0.036895666271448135
returns,20,0.03567918390035629
log_returns,20,0.030972685664892197
volatility,20,0.03218871355056763
range,20,0.035690829157829285
volume,20,0.039886992424726486
ema_diff,20,0.035991840064525604
rsi_14,20,0.03378234803676605
returns,19,0.03344261273741722
log_returns,19,0.034720517694950104
volatility,19,0.038040392100811005
range,19,0.03292608633637428
volume,19,0.03804861009120941
ema_diff,19,0.0328068807721138
rsi_14,19,0.03228259086608887
returns,18,0.03260805830359459
log_returns,18,0.037269044667482376
volatility,18,0.036233507096767426
range,18,0.04014316201210022
volume,18,0.035315509885549545
ema_diff,18,0.03456348553299904
rsi_14,18,0.036003801971673965
returns,17,0.03602277487516403
log_returns,17,0.035827238112688065
volatility,17,0.03550770878791809
range,17,0.032308660447597504
volume,17,0.032745927572250366
ema_diff,17,0.03736523911356926
rsi_14,17,0.03299785777926445
returns,16,0.03206620365381241
log_returns,16,0.03408532962203026
volatility,16,0.029627561569213867
range,16,0.03198045864701271
volume,16,0.032861001789569855
ema_diff,16,0.03776416927576065
rsi_14,16,0.03415451943874359
returns,15,0.034155312925577164
log_returns,15,0.039145927876234055
volatility,15,0.0356188602745533
range,15,0.03219848498702049
volume,15,0.033024244010448456
ema_diff,15,0.03353166952729225
rsi_14,15,0.03403787314891815
returns,14,0.03622859716415405
log_returns,14,0.03595662862062454
volatility,14,0.032975029200315475
range,14,0.03474164009094238
volume,14,0.032482657581567764
ema_diff,14,0.029825804755091667
rsi_14,14,0.03865523263812065
returns,13,0.03799187391996384
log_returns,13,0.03077050670981407
volatility,13,0.03327887877821922
range,13,0.03239380195736885
volume,13,0.029981736093759537
ema_diff,13,0.026972411200404167
rsi_14,13,0.03863338381052017
returns,12,0.036760859191417694
log_returns,12,0.036036718636751175
volatility,12,0.03199201077222824
range,12,0.030209477990865707
volume,12,0.03228110074996948
ema_diff,12,0.03502420708537102
rsi_14,12,0.03283952176570892
returns,11,0.0351901650428772
log_returns,11,0.03462160378694534
volatility,11,0.03730655089020729
range,11,0.03406829014420509
volume,11,0.033189378678798676
ema_diff,11,0.03396249935030937
rsi_14,11,0.03450538590550423
returns,10,0.03450516611337662
log_returns,10,0.03712284564971924
volatility,10,0.036474570631980896
range,10,0.03856692835688591
volume,10,0.029804248362779617
ema_diff,10,0.033337391912937164
rsi_14,10,0.03165287524461746
returns,9,0.03561647608876228
log_returns,9,0.03419474512338638
volatility,9,0.036848243325948715
range,9,0.03580286726355553
volume,9,0.0319686196744442
