net.0.weight,net.2.weight,net.4.weight
4.632251262664795,4.593042373657227,0.8362910747528076
4.667489051818848,4.577213287353516,0.8442407846450806
4.717081546783447,4.567875385284424,0.8635025024414062
4.783851623535156,4.57771110534668,0.8976600170135498
4.859917640686035,4.595756530761719,0.9366938471794128
4.953490257263184,4.627005100250244,0.9877713322639465
5.051339149475098,4.666355133056641,1.0319427251815796
5.167468547821045,4.72073221206665,1.0961651802062988
5.2855753898620605,4.7779035568237305,1.1593682765960693
5.408647060394287,4.832435131072998,1.22457754611969
5.539205551147461,4.90178108215332,1.2926474809646606
5.673444747924805,4.96678352355957,1.3645284175872803
