net.0.weight,net.2.weight,net.4.weight
4.619410037994385,4.590585708618164,0.799314558506012
4.641863822937012,4.55971622467041,0.8058066964149475
4.697188377380371,4.552646636962891,0.8346841335296631
4.770358562469482,4.559832572937012,0.8761670589447021
4.8559250831604,4.584693431854248,0.9302289485931396
4.963990211486816,4.634304046630859,1.0106936693191528
5.085781097412109,4.709715843200684,1.0960975885391235
5.224226951599121,4.802408218383789,1.200234055519104
5.364811897277832,4.895357131958008,1.3057729005813599
5.500845432281494,5.00860071182251,1.4240143299102783
5.642092704772949,5.118398666381836,1.540266513824463
5.776788234710693,5.242921352386475,1.6683223247528076
