feature,importance
atr_14,0.03299801121465862
log_returns,0.03370827063918114
range,0.03317860432434827
returns,0.034413437941111624
volatility,0.032802161178551614
volatility_20,0.03393697435967624
volume_zscore_20,0.03317278309259564
