threshold,delta_min,hold_rate,action_rate,action_accuracy_non_hold,conflict_rate,precision_up,precision_down,score
0.45,0.02,0.2158273381294964,0.7841726618705036,0.5361875637104995,0.7857713828936851,0.5508720930232558,0.5017064846416383,0.0900753418048934
0.46,0.02,0.2158273381294964,0.7841726618705036,0.5361875637104995,0.6706634692246203,0.5508720930232558,0.5017064846416383,0.13847403292394064
0.47000000000000003,0.02,0.2190247801758593,0.7809752198241406,0.5373592630501536,0.4844124700239808,0.5516739446870451,0.503448275862069,0.21637366365900088
0.48000000000000004,0.02,0.22302158273381295,0.7769784172661871,0.5380658436213992,0.2685851318944844,0.5503649635036496,0.5087108013937283,0.30577935732948414
0.49000000000000005,0.02,0.23661071143085532,0.7633892885691447,0.5361256544502618,0.1111111111111111,0.5450516986706057,0.5143884892086331,0.3637978506084022
0.5,0.02,0.28776978417266186,0.7122302158273381,0.5432098765432098,0.027977617905675458,0.5511450381679389,0.5211864406779662,0.3760662133762215
0.51,0.02,0.3996802557953637,0.6003197442046363,0.5459387483355526,0.006394884092725819,0.5524126455906821,0.52,0.3256419644460291
0.52,0.02,0.530775379696243,0.469224620303757,0.5621805792163543,0.002398081534772182,0.5768463073852296,0.47674418604651164,0.2631563813697244
0.53,0.02,0.6402877697841727,0.3597122302158273,0.5777777777777777,0.0015987210231814548,0.5919395465994962,0.4716981132075472,0.20750146485529397
0.54,0.02,0.7346123101518784,0.2653876898481215,0.5933734939759037,0.0015987210231814548,0.6019736842105263,0.5,0.157222263755742
0.55,0.02,0.8025579536370904,0.19744204636290968,0.6153846153846154,0.0007993605115907274,0.6163793103448276,0.6,0.12140567322321202
0.56,0.02,0.8577138289368506,0.14228617106314947,0.6067415730337079,0.0007993605115907274,0.6107784431137725,0.5454545454545454,0.08626192571122959
0.5700000000000001,0.02,0.9040767386091128,0.09592326139088729,0.5833333333333334,0.0007993605115907274,0.5929203539823009,0.42857142857142855,0.055910507405426586
0.5800000000000001,0.02,0.9312549960031974,0.06874500399680256,0.6162790697674418,0.0,0.6296296296296297,0.4,0.04236610711430855
0.5900000000000001,0.02,0.9496402877697842,0.050359712230215826,0.6507936507936508,0.0,0.6724137931034483,0.4,0.032773780975219824
0.6000000000000001,0.02,0.9656274980015987,0.03437250199840128,0.627906976744186,0.0,0.675,0.0,0.02158273381294964
0.6100000000000001,0.02,0.9776179056754596,0.02238209432454037,0.5357142857142857,0.0,0.5769230769230769,0.0,0.011990407673860911
0.6200000000000001,0.02,0.9872102318145484,0.012789768185451638,0.625,0.0,0.625,0.0,0.007993605115907274
0.6300000000000001,0.02,0.9904076738609112,0.009592326139088728,0.6666666666666666,0.0,0.6666666666666666,0.0,0.006394884092725818
0.6400000000000001,0.02,0.9928057553956835,0.007194244604316547,0.6666666666666666,0.0,0.6666666666666666,0.0,0.004796163069544364
0.6500000000000001,0.02,0.9928057553956835,0.007194244604316547,0.6666666666666666,0.0,0.6666666666666666,0.0,0.004796163069544364
0.6600000000000001,0.02,0.9952038369304557,0.004796163069544364,0.6666666666666666,0.0,0.6666666666666666,0.0,0.003197442046362909
0.6700000000000002,0.02,0.9960031974420464,0.003996802557953637,0.6,0.0,0.6,0.0,0.002398081534772182
0.6800000000000002,0.02,0.996802557953637,0.0031974420463629096,0.75,0.0,0.75,0.0,0.002398081534772182
0.6900000000000002,0.02,0.996802557953637,0.0031974420463629096,0.75,0.0,0.75,0.0,0.002398081534772182
0.7000000000000002,0.02,0.996802557953637,0.0031974420463629096,0.75,0.0,0.75,0.0,0.002398081534772182
0.7100000000000002,0.02,0.996802557953637,0.0031974420463629096,0.75,0.0,0.75,0.0,0.002398081534772182
0.7200000000000002,0.02,0.996802557953637,0.0031974420463629096,0.75,0.0,0.75,0.0,0.002398081534772182
0.7300000000000002,0.02,0.9984012789768185,0.0015987210231814548,1.0,0.0,1.0,0.0,0.0015987210231814548
0.7400000000000002,0.02,0.9984012789768185,0.0015987210231814548,1.0,0.0,1.0,0.0,0.0015987210231814548
0.7500000000000002,0.02,0.9992006394884093,0.0007993605115907274,1.0,0.0,1.0,0.0,0.0007993605115907274
0.45,0.04,0.4196642685851319,0.580335731414868,0.5495867768595041,0.7857713828936851,0.5623800383877159,0.5170731707317073,0.06832711289002369
0.46,0.04,0.4196642685851319,0.580335731414868,0.5495867768595041,0.6706634692246203,0.5623800383877159,0.5170731707317073,0.10504018847272302
0.47000000000000003,0.04,0.4212629896083134,0.5787370103916867,0.5497237569060773,0.4844124700239808,0.5623800383877159,0.5172413793103449,0.16403184406910923
0.48000000000000004,0.04,0.42366107114308554,0.5763389288569145,0.5520110957004161,0.2685851318944844,0.5623800383877159,0.525,0.23269633693524797
