net.0.weight,net.2.weight,net.4.weight
6.5329203605651855,6.426757335662842,0.7743009328842163
6.568272113800049,6.3638224601745605,0.8007872700691223
6.636828422546387,6.347935676574707,0.8394415974617004
6.734488487243652,6.379644393920898,0.9071837663650513
6.85957670211792,6.439929962158203,0.9804344773292542
7.009024620056152,6.532835960388184,1.083469271659851
7.170798301696777,6.668575286865234,1.198813557624817
7.353879928588867,6.8280839920043945,1.3224642276763916
7.539714336395264,7.006516456604004,1.4697555303573608
7.734737396240234,7.1970720291137695,1.6112078428268433
7.919369220733643,7.385436058044434,1.7575510740280151
8.09489917755127,7.574159145355225,1.9029381275177002
