threshold,delta_min,hold_rate,action_rate,action_accuracy_non_hold,conflict_rate,precision_up,precision_down,score
0.45,0.02,0.32532051282051283,0.6746794871794872,0.5439429928741093,0.9206730769230769,0.5445945945945946,0.5392156862745098,0.02911196375739647
0.46,0.02,0.32532051282051283,0.6746794871794872,0.5439429928741093,0.8181089743589743,0.5445945945945946,0.5392156862745098,0.06675167447403026
0.47000000000000003,0.02,0.32532051282051283,0.6746794871794872,0.5439429928741093,0.6298076923076923,0.5445945945945946,0.5392156862745098,0.1358558308678501
0.48000000000000004,0.02,0.327724358974359,0.6722756410256411,0.5446960667461264,0.3974358974358974,0.543978349120433,0.55,0.2206504766600921
0.49000000000000005,0.02,0.3421474358974359,0.6578525641025641,0.5468940316686967,0.19230769230769232,0.5475862068965517,0.5416666666666666,0.29058801775147924
0.5,0.02,0.41746794871794873,0.5825320512820513,0.5529573590096286,0.052083333333333336,0.558641975308642,0.5063291139240507,0.3053385416666667
0.51,0.02,0.5576923076923077,0.4423076923076923,0.5362318840579711,0.016826923076923076,0.5429141716566867,0.47058823529411764,0.23318848619329388
0.52,0.02,0.7059294871794872,0.29407051282051283,0.5449591280653951,0.00641025641025641,0.5562130177514792,0.41379310344827586,0.15922912557527943
0.53,0.02,0.8165064102564102,0.18349358974358973,0.5676855895196506,0.0016025641025641025,0.5734597156398105,0.5,0.1039997329059829
0.54,0.02,0.9006410256410257,0.09935897435897435,0.5080645161290323,0.0008012820512820513,0.5042735042735043,0.5714285714285714,0.0504403198964497
0.55,0.02,0.9471153846153846,0.052884615384615384,0.5757575757575758,0.0,0.5714285714285714,0.6666666666666666,0.03044871794871795
0.56,0.02,0.9727564102564102,0.027243589743589744,0.5882352941176471,0.0,0.59375,0.5,0.016025641025641028
0.5700000000000001,0.02,0.9823717948717948,0.017628205128205128,0.7272727272727273,0.0,0.7142857142857143,1.0,0.01282051282051282
0.5800000000000001,0.02,0.9863782051282052,0.013621794871794872,0.7647058823529411,0.0,0.7647058823529411,0.0,0.010416666666666666
0.5900000000000001,0.02,0.9887820512820513,0.011217948717948718,0.7142857142857143,0.0,0.7142857142857143,0.0,0.008012820512820514
0.6000000000000001,0.02,0.9911858974358975,0.008814102564102564,0.8181818181818182,0.0,0.8181818181818182,0.0,0.007211538461538462
0.6100000000000001,0.02,0.9935897435897436,0.00641025641025641,0.75,0.0,0.75,0.0,0.004807692307692308
0.6200000000000001,0.02,0.9935897435897436,0.00641025641025641,0.75,0.0,0.75,0.0,0.004807692307692308
0.6300000000000001,0.02,0.9943910256410257,0.005608974358974359,0.7142857142857143,0.0,0.7142857142857143,0.0,0.004006410256410257
0.6400000000000001,0.02,0.9959935897435898,0.004006410256410256,0.6,0.0,0.6,0.0,0.0024038461538461535
0.6500000000000001,0.02,0.9967948717948718,0.003205128205128205,0.75,0.0,0.75,0.0,0.002403846153846154
0.6600000000000001,0.02,0.9975961538461539,0.002403846153846154,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0016025641025641025
0.6700000000000002,0.02,0.999198717948718,0.0008012820512820513,0.0,0.0,0.0,0.0,0.0
0.6800000000000002,0.02,0.999198717948718,0.0008012820512820513,0.0,0.0,0.0,0.0,0.0
0.6900000000000002,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000002,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7100000000000002,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7200000000000002,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7300000000000002,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7400000000000002,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7500000000000002,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.04,0.6065705128205128,0.39342948717948717,0.560081466395112,0.9206730769230769,0.5636363636363636,0.5294117647058824,0.017479890902366874
0.46,0.04,0.6065705128205128,0.39342948717948717,0.560081466395112,0.8181089743589743,0.5636363636363636,0.5294117647058824,0.040080153887245236
0.47000000000000003,0.04,0.6065705128205128,0.39342948717948717,0.560081466395112,0.6298076923076923,0.5636363636363636,0.5294117647058824,0.08157282421104536
0.48000000000000004,0.04,0.6065705128205128,0.39342948717948717,0.560081466395112,0.3974358974358974,0.5636363636363636,0.5294117647058824,0.13277654503616043
0.49000000000000005,0.04,0.6073717948717948,0.3926282051282051,0.5591836734693878,0.19230769230769232,0.5626423690205011,0.5294117647058824,0.17732988165680474
0.5,0.04,0.6201923076923077,0.3798076923076923,0.5611814345991561,0.052083333333333336,0.5667447306791569,0.5106382978723404,0.20203993055555555
0.51,0.04,0.6626602564102564,0.3373397435897436,0.5558194774346793,0.016826923076923076,0.5625,0.4864864864864865,0.18434495192307693
0.52,0.04,0.7411858974358975,0.2588141025641026,0.5603715170278638,0.00641025641025641,0.57,0.43478260869565216,0.1441023586456279
0.53,0.04,0.8269230769230769,0.17307692307692307,0.5694444444444444,0.0016025641025641025,0.5771144278606966,0.4666666666666667,0.09839974728796844
0.54,0.04,0.905448717948718,0.09455128205128205,0.5,0.0008012820512820513,0.504424778761062,0.4,0.047237759903024326
0.55,0.04,0.9503205128205128,0.049679487179487176,0.5645161290322581,0.0,0.5666666666666667,0.5,0.028044871794871796
0.56,0.04,0.9727564102564102,0.027243589743589744,0.5882352941176471,0.0,0.59375,0.5,0.016025641025641028
0.5700000000000001,0.04,0.9823717948717948,0.017628205128205128,0.7272727272727273,0.0,0.7142857142857143,1.0,0.01282051282051282
