feature,importance
atr_14,0.033443304302636534
log_returns,0.033658611646387726
range,0.03355273720808327
returns,0.03407366038300097
volatility,0.03345197252929211
volatility_20,0.03378743841312826
volume_zscore_20,0.03307114425115287
