net.0.weight,net.2.weight,net.4.weight
4.642836570739746,4.547154426574707,0.8220406770706177
4.679386615753174,4.529088497161865,0.8387089371681213
4.732725620269775,4.530130863189697,0.8691310882568359
4.803472995758057,4.545560359954834,0.9070134162902832
4.88534688949585,4.573195934295654,0.9516629576683044
4.974625587463379,4.610034942626953,0.9946096539497375
5.0676350593566895,4.65061616897583,1.040758490562439
5.169066905975342,4.699134349822998,1.0959582328796387
5.278538227081299,4.75981330871582,1.1563996076583862
5.389622211456299,4.814540863037109,1.2120088338851929
5.5015549659729,4.877771377563477,1.2758294343948364
5.621111869812012,4.939915180206299,1.335591197013855
5.741534233093262,5.007092475891113,1.4047203063964844
5.857065200805664,5.076509952545166,1.470053791999817
5.980786323547363,5.143352031707764,1.5351868867874146
