episode,reward,hold_rate,accuracy,entropy,grad_norm,delta_weight_norm,weight_norm
1,-0.423,0.46,0.49074074074074076,0.6903016567230225,2.884909294184097,0.1067194789648056,9.301531791687012
2,-0.36950000000000005,0.465,0.5233644859813084,0.687345027923584,4.670834203375513,0.07659274339675903,9.302363395690918
3,-0.4,0.5,0.5,0.6917534470558167,2.752114256894735,0.061755746603012085,9.302937507629395
4,-0.4445,0.465,0.4766355140186916,0.6918970942497253,3.126530715339308,0.05411277711391449,9.30371379852295
5,-0.344,0.48,0.5384615384615384,0.6924288868904114,1.3153357005593715,0.0457499623298645,9.304668426513672
6,-0.293,0.51,0.5714285714285714,0.691974937915802,0.875098723391749,0.039221443235874176,9.3056058883667
7,-0.4809999999999999,0.47,0.4528301886792453,0.6918386816978455,2.1667855874172464,0.03686146438121796,9.30656623840332
8,-0.4475,0.525,0.45263157894736844,0.692471444606781,1.8049703408253341,0.0341852605342865,9.30752944946289
9,-0.345,0.45,0.5272727272727272,0.6922141909599304,0.7824863609416478,0.03170682489871979,9.30855655670166
10,-0.49199999999999994,0.49,0.4411764705882353,0.6922958493232727,0.9517726811309207,0.028071317821741104,9.309467315673828
11,-0.42099999999999993,0.47,0.49056603773584906,0.6885066032409668,1.7715030899109727,0.027370966970920563,9.31035041809082
12,-0.391,0.47,0.5094339622641509,0.6914718747138977,0.44106290141526444,0.025323927402496338,9.311239242553711
13,-0.44299999999999995,0.51,0.46938775510204084,0.681968092918396,2.2776639644300865,0.026590926572680473,9.312142372131348
14,-0.5299999999999999,0.5,0.41,0.6808881759643555,3.008230172154464,0.0287247933447361,9.313014030456543
15,-0.3739999999999999,0.48,0.5192307692307693,0.6871667504310608,1.1183926658333054,0.0264693982899189,9.313810348510742
16,-0.4675,0.575,0.43529411764705883,0.6894621253013611,1.3657642861915058,0.023931270465254784,9.314446449279785
17,-0.38099999999999995,0.52,0.5104166666666666,0.6891751885414124,0.3735686799207795,0.021977141499519348,9.315081596374512
18,-0.3514999999999999,0.555,0.5280898876404494,0.6906746029853821,0.231179045731263,0.019944649189710617,9.315713882446289
19,-0.20249999999999996,0.575,0.6352941176470588,0.6894245743751526,1.250791367111506,0.019984170794487,9.316455841064453
20,-0.4535,0.545,0.45054945054945056,0.6887088418006897,1.055708235375956,0.018852442502975464,9.317076683044434
21,-0.3635,0.495,0.5247524752475248,0.6889447569847107,0.34399482943634385,0.01727171428501606,9.317712783813477
22,-0.42849999999999994,0.545,0.4725274725274725,0.6916733384132385,0.47681358321789463,0.015754777938127518,9.318303108215332
23,-0.47950000000000004,0.515,0.44329896907216493,0.685222327709198,1.8715660642199765,0.01881578005850315,9.318912506103516
24,-0.275,0.45,0.5818181818181818,0.690447986125946,1.1753389446664462,0.01837475411593914,9.319453239440918
25,-0.455,0.45,0.4727272727272727,0.6884896159172058,0.6703768829085681,0.01691282168030739,9.319997787475586
26,-0.4445,0.465,0.4766355140186916,0.69073486328125,1.4760592004660786,0.01789332553744316,9.320699691772461
27,-0.5435,0.495,0.40594059405940597,0.6908214688301086,1.0723937123697707,0.018134968355298042,9.321454048156738
28,-0.49900000000000005,0.53,0.425531914893617,0.666004478931427,2.312696214687667,0.02166089601814747,9.322052955627441
29,-0.39449999999999996,0.565,0.4942528735632184,0.6907356977462769,0.1677816096720378,0.019878415390849113,9.322657585144043
30,-0.365,0.45,0.5272727272727272,0.6896097660064697,0.27757963414526643,0.01840568520128727,9.323277473449707
31,-0.5549999999999999,0.55,0.37777777777777777,0.6777995228767395,1.6846684115731212,0.02059256285429001,9.323846817016602
32,-0.48700000000000004,0.59,0.4146341463414634,0.6761482357978821,0.3778595635723573,0.018934965133666992,9.32437515258789
33,-0.473,0.51,0.4489795918367347,0.681255042552948,0.4392209476445307,0.017792675644159317,9.3248929977417
34,-0.45599999999999996,0.52,0.4583333333333333,0.684407651424408,0.45208098913079164,0.01641245000064373,9.325366973876953
35,-0.5,0.45,0.44545454545454544,0.6892451047897339,0.6956334937626468,0.015467120334506035,9.325837135314941
36,-0.3425,0.525,0.5368421052631579,0.6867640614509583,0.5087644236622985,0.01464978326112032,9.32628059387207
37,-0.41950000000000004,0.515,0.4845360824742268,0.6882013082504272,0.22942693375233597,0.013616702519357204,9.3267240524292
38,-0.41700000000000004,0.49,0.49019607843137253,0.6889339089393616,0.21401940634155217,0.012523108161985874,9.327144622802734
39,-0.5315000000000001,0.555,0.39325842696629215,0.6814513802528381,2.0255102445955053,0.01693972945213318,9.327494621276855
40,-0.49099999999999994,0.42,0.45689655172413796,0.6883975267410278,0.587703607646239,0.015642328187823296,9.327905654907227
41,-0.3465,0.505,0.5353535353535354,0.6861720085144043,0.9888730019294804,0.015628019347786903,9.328232765197754
42,-0.4255,0.635,0.4246575342465753,0.6650011539459229,0.09294257733718124,0.014229103922843933,9.328540802001953
43,-0.502,0.59,0.4024390243902439,0.6890965104103088,0.9099937750995631,0.0141659677028656,9.328726768493652
44,-0.47600000000000003,0.57,0.43023255813953487,0.6881003975868225,0.4072053849347345,0.01348874717950821,9.328878402709961
45,-0.4464999999999999,0.505,0.46464646464646464,0.6831089854240417,0.14709789844998447,0.012200731784105301,9.329044342041016
46,-0.44799999999999995,0.56,0.45454545454545453,0.6839112639427185,0.16139020205173632,0.011211056262254715,9.329229354858398
47,-0.4855,0.535,0.43010752688172044,0.6864556670188904,0.12163745608010909,0.010288724675774574,9.329422950744629
48,-0.4265,0.555,0.47191011235955055,0.6791719198226929,0.9466043469733922,0.011893786489963531,9.329596519470215
49,-0.48,0.45,0.45454545454545453,0.6796598434448242,1.3335681709685943,0.011730859987437725,9.329850196838379
50,-0.5045000000000001,0.465,0.4392523364485981,0.6817249655723572,0.39269733894939407,0.010948440991342068,9.330107688903809
